,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
87,Alex Bitter,"Companies are talking about how Election Day will impact them, from slowing beer sales to people flying less","The US presidential election is three weeks away, and companies from Delta to Citigroup are flagging how it might affect their businesses.",https://www.businessinsider.com/election-impact-companies-trump-harris-2024-10,https://i.insider.com/670ecd383f2165d716e177ad?width=728&format=jpeg,2024-10-16T10:17:01Z,"Bottles of Modelo, a beer brand of Constellation Brands Inc., sit on a supermarket shelf in Los AngelesThomson Reuters
<ul><li>Earnings season is offering insight into how the US presidential electi… [+3013 chars]",business-insider,Business Insider
88,Eve Crosbie,"How Bruce Springsteen, 75, stays in shape for his 3-hour-plus concerts",Bruce Springsteen's new documentary offers some fresh insight into how he manages to stay in shape.,https://www.businessinsider.com/bruce-springsteen-how-stays-in-shape-at-75-diet-exercise-2024-10,https://i.insider.com/671ba98201ea6d83dee4103c?width=1200&format=jpeg,2024-10-26T10:24:17Z,"Bruce Springsteen in Las Vegas.Jeff Kravitz/FilmMagic/Getty Images
<ul><li>Bruce Springsteen's new documentary offers some fresh insight into how he manages to stay in shape.</li><li>He follows up c… [+3323 chars]",business-insider,Business Insider
89,Shubhangi Goel,BlackRock's Larry Fink says the US election 'really doesn't matter' for markets,"The CEO leads the world's largest asset manager, which has come under scrutiny from Republicans.",https://www.businessinsider.com/larry-fink-us-election-no-impact-markets-long-term-2024-10,https://i.insider.com/671727a201ea6d83dee30ba0?width=1200&format=jpeg,2024-10-22T06:38:57Z,"BlackRock's Larry Fink says the US election 'really doesn't matter' for markets.Thos Robinson/Getty Images
<ul><li>Larry Fink says the US election won't impact markets long-term.</li><li>Fink said B… [+3114 chars]",business-insider,Business Insider
90,"Soo Rin Kim, Lalee Ibssa, Kelsey Walsh",Democrat's joint fundraising outpaces Republicans,"Vice President Harris and the Democrats have dwarfed former President Trump and the Republicans in joint fundraising in the last three months, filings show.",https://abcnews.go.com/US/democrats-joint-fundraising-doubles-republicans-3-months-filings/story?id=114843249,https://i.abcnewsfe.com/a/10618c7c-221b-4b1a-9cf8-433cde302b92/harris-detroit-main_1729062321792_hpMain_16x9.jpg?w=1600,2024-10-16T08:15:53Z,"Vice President Kamala Harris and the Democratic Party have dwarfed former President Donald Trump and the Republican Party in joint fundraising over the last three months, the latest campaign disclosu… [+1093 chars]",abc-news,ABC News
91,"Luke Barr, Katherine Faulders, John Santucci","Chinese hackers believed to have targeted Trump, Vance cellphones: Sources","Chinese hackers believed to have targeted Trump, Vance cell phones, according to reports.",https://abcnews.go.com/Politics/chinese-hackers-believed-targeted-trump-vance-cell-phones/story?id=115158629,https://i.abcnewsfe.com/a/79833fc2-22a3-4ff7-b84a-f7365c0d9e52/trump-vance-gty-er-241025_1729883125292_hpMain_16x9.jpg?w=1600,2024-10-25T19:16:28Z,"Chinese hackers are believed to have targeted cellphones used by former President Donald Trump and his running mate, Sen. JD Vance, according to sources familiar with the matter.
The Trump/Vance cam… [+1445 chars]",abc-news,ABC News
92,Matt Novak,Elon Musk Donates $75 Million to His Own Pro-Trump Group,"The Tesla CEO called his PAC ""centrist"" because you can just say whatever you want on the internet.",https://gizmodo.com/elon-musk-donates-75-million-to-his-own-pro-trump-group-2000512332,https://gizmodo.com/app/uploads/2024/10/musk-trump-and-vance-in-pennsylvania.jpg,2024-10-16T13:05:56Z,"Elon Musk, a far-right influencer who also happens to be one of the wealthiest people in the world, formed a political action committee in May called America PAC, a group dedicated to re-electing for… [+8795 chars]",,Gizmodo.com
93,Ivan Pereira,Trump lashes out at Harris for missing traditional NYC Catholic charity event,The New York Archdiocese's star-studded gala has been a staple in election years since 1960. But only one candidate is showing up in person this year.,https://abcnews.go.com/Politics/trump-lashes-harris-missing-traditional-nyc-catholic-charity/story?id=114906682,https://i.abcnewsfe.com/a/673198db-7f2c-47bb-b98b-91db31c005b0/trump-3-gty-er-241017_1729200915295_hpMain_16x9.jpg?w=1600,2024-10-17T23:18:05Z,"A presidential election tradition dating back to 1960 is set to bring some laughs in New York City on Thursday night, but for the first time in 40 years, only one candidate will be on the dias.
Form… [+3056 chars]",abc-news,ABC News
94,The Editors,The Final Weeks,"“It feels like there’s not a tsunami of excitement overwhelming us right now,” @FranklinFoer said on @washingtonweek. “Are we sleepwalking into this election?” @peterbakernyt, @fran_chambers, @sbg1, and @vmsalama join Foer to discuss this and more.",https://www.theatlantic.com/national/archive/2024/10/final-weeks-presidential-election-washington-week/680316/,https://cdn.theatlantic.com/thumbor/9hgxCy8DmurmfrclCdmkS1eDDlI=/0x82:1917x1080/1200x625/media/img/mt/2024/10/still1/original.jpg,2024-10-19T14:59:20Z,"Editor’s Note: Washington Week With The Atlantic is a partnership between NewsHour Productions, WETA, and The Atlantic airing every Friday on PBS stations nationwide. Check your local listings or wat… [+2045 chars]",,The Atlantic
95,Li Zhou,Beyoncé has officially endorsed Kamala Harris. Will it matter?,"Beyoncé wasn’t just on the playlist at Vice President Kamala Harris’s Houston rally on Friday, she was also a special guest. The question is just how much Beyoncé can help Harris. The rally in deep-red Texas comes as the vice president finds herself in a dead…",https://www.vox.com/politics/380268/beyonce-kamala-harris-endorsement,https://platform.vox.com/wp-content/uploads/sites/2/2024/10/gettyimages-2131550161.jpg?quality=90&strip=all&crop=0%2C10.742798593545%2C100%2C78.514402812909&w=1200,2024-10-26T02:18:37Z,"Beyoncé wasnt just on the playlist at Vice President Kamala Harriss Houston rally on Friday, she was also a special guest.
The question is just how much Beyoncé can help Harris. The rally in deep-re… [+5192 chars]",,Vox
96,Nicole Narea,Would Kamala Harris be a pro-immigrant president?,"It wasn’t long ago that Democrats embraced an unequivocally pro-immigrant stance. The party once defined its immigration platform in opposition to the policies of former President Donald Trump’s first term: separating families detained at the border, a travel…",https://www.vox.com/politics/378478/harris-immigration-border-progressive-agenda-2024-election,https://platform.vox.com/wp-content/uploads/sites/2/2024/10/gettyimages-1316804432.jpg?quality=90&strip=all&crop=0%2C10.729489231716%2C100%2C78.541021536569&w=1200,2024-10-17T23:02:38Z,"It wasnt long ago that Democrats embraced an unequivocally pro-immigrant stance.
The party once defined its immigration platform in opposition to the policies of former President Donald Trumps first… [+12526 chars]",,Vox
97,Madison Bloom,Beyoncé to Appear at Kamala Harris Rally in Houston on Friday,"The native Texan, who has granted the Democratic presidential candidate permission to play “Freedom” at campaign events, will appear at a rally centered on abortion rights",https://pitchfork.com/news/beyonce-to-appear-at-kamala-harris-rally-in-houston-on-friday/,"https://media.pitchfork.com/photos/671a6c0669a8a401c4e30e6d/16:9/w_1280,c_limit/Beyonce.jpg",2024-10-24T16:17:21Z,"Beyoncé is slated to appear at Vice President Kamala Harris rally in Houston, Texas, on Friday (October 25), The New York Times reports. The Times confirmed that Beyoncé would attend the event in her… [+1097 chars]",,Pitchfork
98,Jazz Monroe,Eminem to Introduce Barack Obama at Kamala Harris Rally in Detroit Tonight,The rapper will join the campaign trail at a get-out-the-vote rally in his Michigan hometown,https://pitchfork.com/news/eminem-to-introduce-barack-obama-at-kamala-harris-rally-in-detroit-tonight/,"https://media.pitchfork.com/photos/6717d83292e292acfdcbc430/16:9/w_1280,c_limit/eminem%20kamala%20harris%20rally.jpg",2024-10-22T16:54:41Z,"Eminem will join the Democratic campaign trail to introduce Barack Obama at a Kamala Harris rally in Detroit tonight, CNN reports. Eminem, a vocal critic of Harris opponent in the presidential race, … [+622 chars]",,Pitchfork
99,Ryan J. Rusak,"Who won Texas Senate debate? How Cruz vs. Allred played for base voters, sports fans | Opinion","Ted Cruz and Colin Allred went right after each other in the only debate of their close, heated Texas Senate race. So who won? | Opinion",https://www.star-telegram.com/opinion/ryanjrusak/article294030494.html,https://media.zenfs.com/en/fort_worth_star_telegram_mcclatchy_952/8a55453671672d60e01ae70758870953,2024-10-16T01:24:03Z,"After months of bashing each other at a distance, Ted Cruz and Colin Allred finally brought their U.S. Senate battle to the debate stage Tuesday in the only faceoff of their increasingly bitter campa… [+4148 chars]",,Fort Worth Star-Telegram
