,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
24,Bradley Saacks,Who Wall Street thinks will win the election,"A survey of professional investors on the platform SumZero, along with other big finance names are expecting a win for former president Donald Trump.",https://www.businessinsider.com/wall-street-election-predictions-professional-investor-survey-2024-11,https://i.insider.com/67251ab99b3250dbbcebbb76?width=1200&format=jpeg,2024-11-04T10:51:02Z,"(Photo by Mario Tama/Getty Images)
<ul><li>A survey of 119 investors found that 53% think former president Donald Trump will defeat Kamala Harris.</li><li>Investors believe fossil fuel and industria… [+2839 chars]",business-insider,Business Insider
25,fdemott@insider.com (Filip De Mott),Why JPMorgan says election gridlock will be the best-case scenario for stocks,"An election that results in a divided Congress will help reduce uncertainty and market volatility, JPMorgan says.",https://markets.businessinsider.com/news/stocks/us-election-stock-market-outlook-best-case-scenario-congress-gridlock-2024-11,https://i.insider.com/672a3703192f525898561934?width=1200&format=jpeg,2024-11-05T16:09:04Z,"Regardless of the next president, JPMorgan expects stocks to rise if the US election delivers a divided Congress.
""Under either gridlock scenario, we think equities reprice higher as we clear the un… [+1859 chars]",business-insider,Business Insider
26,Matthew Gault,Peanut the Squirrel Becomes Right-Wing Martyr in Final Election Push From the Extremely Online,"With hours to go before America votes, Trump’s surrogates spent their time building up a myth around a squirrel.",https://gizmodo.com/peanut-the-squirrel-and-the-rights-very-weird-extremely-online-weekend-before-the-election-2000520131,https://gizmodo.com/app/uploads/2024/11/PNutMeme.jpg,2024-11-04T16:15:03Z,"Last week a squirrel died in New York. Over the weekend, the squirrel became a symbol and martyr on the right. As people line up to vote, ballots are cast, and undecided voters make their final decis… [+5048 chars]",,Gizmodo.com
27,Megan Garber,The ‘First Woman President’ Buzzkill,"In presenting the nation with the catastrophic notion of his return to office, Donald Trump is robbing Kamala Harris of her full moment—and the moment of its full meaning.",https://www.theatlantic.com/culture/archive/2024/11/kamala-harris-donald-trump-first-woman-buzzkill/680509/,https://cdn.theatlantic.com/thumbor/zT0GjfjndGsH9GpAdjvcp_WFzto=/0x43:2000x1085/1200x625/media/img/mt/2024/11/2024_11_01_kamala1_/original.jpg,2024-11-04T12:30:00Z,"On August 18, 2020, Americans marked the 100-year anniversary of the ratification of the Nineteenth Amendment and of women’s right to vote. The next day, Kamala Harris accepted the Democratic nominat… [+8995 chars]",,The Atlantic
28,Bree Fowler,When Will the 2024 Presidential Election Be Decided? Here's How It Works,Neither Donald Trump nor Kamala Harris are likely to be declared a winner on election night.,https://www.cnet.com/news/politics/when-will-the-2024-presidential-election-be-decided-heres-how-it-works/,https://www.cnet.com/a/img/resize/926a45d75b9869543defbff68d21c0aa327decfd/hub/2024/09/10/59a3e8ee-9d85-41f5-a2af-77715178c729/election-series-v400000.png?auto=webp&fit=crop&height=675&width=1200,2024-11-05T10:15:03Z,"Staying up late on election night to find out who won the presidency might be an American tradition, but voters this year will likely need to wait a bit longer to learn who wins the 2024 U.S. preside… [+5705 chars]",,CNET
29,Liam Archacki,Chris Wallace Reacts to First Exit Polls: Harris Needs a ‘Miracle’,"CNN anchor Chris Wallace said it would be a “miracle” if Kamala Harris won given the results of the network’s first exit polls, which revealed high levels of...",https://www.thedailybeast.com/cnns-chris-wallace-reacts-to-first-exit-polls-harris-needs-a-miracle/,https://s.yimg.com/ny/api/res/1.2/5uvzHmBW8QSwrDkZbMLspg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/thedailybeast.com/038071e9cf97a17647c3ec28a4570a2e,2024-11-05T23:39:23Z,"CNN anchor Chris Wallace said it would be a miracle if Kamala Harris won given the results of the networks first exit polls, which revealed high levels of voter dissatisfaction with the countrys traj… [+2045 chars]",,Daily Beast
30,kcloonan@insider.com (Kelly Cloonan),Bitcoin ETFs see highest daily outflows ever as traders brace for Election Day volatility,Bitcoin ETFs saw record outflows ahead of the election as the market eyes the potential for uncertainty to spark volatility for the crypto.,https://markets.businessinsider.com/news/stocks/bitcoin-etfs-record-outflows-election-volatility-trump-harris-vote-btc-2024-11,https://i.insider.com/672a331e5ec9bfa3d63bc054?width=1200&format=jpeg,2024-11-05T16:15:52Z,"Investors pulled a record amount from bitcoin exchange-traded funds to start the week as they prepared for volatility in the world's largest crypto amid potential election uncertainty. 
Bloomberg da… [+2021 chars]",business-insider,Business Insider
31,,JD Vance Utterly Trashed Over 'Jaw-Dropping' Closing Insult Of Kamala Harris,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_c4f1f5da-37f5-433e-b77a-55569c53cca2,,2024-11-05T08:51:50Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",,Yahoo Entertainment
32,Larry Fitzmaurice,"An FCC Commissioner Says Kamala Harris's ""SNL"" Appearance Broke The ""Equal Time"" Rule — But The FCC Doesn't Necessarily Agree","“The purpose of the rule is to avoid exactly this type of biased and partisan conduct.""View Entire Post ›",https://www.buzzfeed.com/larryfitzmaurice/fcc-responds-to-kamala-harris-snl-appearance-equal-time,"https://img.buzzfeed.com/buzzfeed-static/static/2024-11/3/21/enhanced/0d282c9a7205/original-1147-1730668048-3.jpg?crop=642:335;168,16%26downsize=1250:*",2024-11-03T21:25:13Z,"This is a clear and blatant effort to evade the FCC's Equal Time rule.
The purpose of the rule is to avoid exactly this type of biased and partisan conduct - a licensed broadcaster using the public … [+149 chars]",buzzfeed,Buzzfeed
33,Ashia Aubourg,Kamala Harris Wants to Make Grocery Prices Cheaper for Americans — Here’s How,"The Harris-Walz campaign is committed to improving resources for “small businesses, grocers, and growers.”
READ MORE...",https://www.thekitchn.com/kamala-harris-proposes-cheaper-groceries-for-americans-23691216,"https://cdn.apartmenttherapy.info/image/upload/f_auto,q_auto:eco,c_fill,g_auto,w_1500,ar_3:2/k%2FPhoto%2FLifestyle%2F2022-02-things-to-know-before-shopping-at-sprouts%2FSprouts-Storewide-Interior-2",2024-11-05T21:15:00Z,"We independently select these products—if you buy from one of our links, we may earn a commission. All prices were accurate at the time of publishing.
With only a few hours left before polls close, … [+3329 chars]",,Thekitchn.com
34,Erin Snodgrass,"Joe Rogan endorsed Donald Trump, saying Elon Musk made a 'compelling case' for the former president","Joe Rogan, who interviewed Donald Trump on his podcast, has been critical of Trump. But he said Elon Musk made a ""compelling case"" for Trump.",https://www.businessinsider.com/joe-rogan-endorses-donald-trump-on-eve-of-election-2024-11,https://i.insider.com/67297fdd192f52589856093b?width=1200&format=jpeg,2024-11-05T02:52:54Z,"Joe Rogan endorsed Donald Trump ahead of the election.Getty Images
<ul><li>Podcaster Joe Rogan endorsed Donald Trump in a Monday evening post.</li><li>Rogan cited Elon Musk, saying the billionaire m… [+2133 chars]",business-insider,Business Insider
35,Matt Stopera,A Cameraman's Extremely Shady Video Showing Donald Trump's Actual Crowd Size Is Going Viral,They knew exactly what they were doing here.,https://www.buzzfeed.com/mjs538/camera-of-trumps-crowd,https://s.yimg.com/ny/api/res/1.2/c_i.afWXRQZOnlWwZHo0vg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTc-/https://media.zenfs.com/en/buzzfeed_articles_778/2f7f73acf2ea98a5394eb28988d07583,2024-11-04T16:34:27Z,"It's no secret that Donald Trump is obsessed with the size of his rally crowds.
 Peter Zay / AFP via Getty Images
It's literally November, and he's still talking about Kamala Harris bringing up the… [+1015 chars]",buzzfeed,Buzzfeed
36,Liam Archacki,New York Times Editorial Board Rips Apart Donald Trump in Single Paragraph,"The editorial board of The New York Times just eviscerated Donald Trump in a single paragraph. The piece, published on Saturday, was only the Times’ latest...",https://www.thedailybeast.com/new-york-times-editorial-board-rips-apart-donald-trump-in-single-paragraph/,https://s.yimg.com/ny/api/res/1.2/Aqzu.bJRpUTfGnT_60gMFA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/thedailybeast.com/4524f476f4a1cc1d1c43e0a5d8aac418,2024-11-03T00:10:47Z,"The editorial board of The New York Times just eviscerated Donald Trump in a single paragraph.
The piece, published on Saturday, was only the Times latest attack on the former president during the r… [+2728 chars]",,Daily Beast
37,"nmusumeci@businessinsider.com (Natalie Musumeci,Laura Italiano)",Trump still has 4 criminal indictments waiting for him — here's what happens if he wins or loses,"Not only is the presidency on the line for Donald Trump in the 2024 election, but so are the four criminal indictments against him.",https://www.businessinsider.com/donald-trump-election-criminal-cases-presidency-2024-11,https://i.insider.com/672a8300192f5258985642be?width=1200&format=jpeg,2024-11-05T22:00:29Z,"Not only is the presidency on the line for Donald Trump in the 2024 election, but so are his four criminal indictments.
Winning would largely free the former president for the foreseeable future fro… [+7399 chars]",business-insider,Business Insider
38,Harrison Richlin,‘Saturday Night Live’ Highlights: Vice President Kamala Harris Plays Opposite Vice President Kamala Harris,"Taking a slight detour from swinging through swing states, the presidential hopeful joined the cast in Studio 8H for a cold open that allowed us to laugh and hope in spite of pre-Election Day anxiety and dread.",https://www.indiewire.com/news/general-news/saturday-night-live-highlights-kamala-harris-1235062485/,https://www.indiewire.com/wp-content/uploads/2024/11/NUP_206143_00003.jpg?w=650,2024-11-03T17:00:00Z,"The pre-Election Day episode of “Saturday Night Live” has become a staple of the long-running sketch comedy series, on par with other celebratory-themed episodes they do for Halloween and Christmas. … [+3858 chars]",,IndieWire
39,,KAMALA PHILLY...,"KAMALA PHILLY...

 
 
 
 (Top headline, 1st story, link)

 

 

 
 Related stories:DONALD GRAND RAPIDS...
NEW HAMPSHIRE SHOCK POLL: HARRIS +28...
3-3: Dixville Notch Splits Vote... Developing...
SAD MAGA FACES IN FINAL HOURS...
ARENA HALF EMPTY...
On…",https://www.youtube.com/supported_browsers?next_url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Ft%3D5866&v=jHWM5pZGwIY&feature=youtu.be,,2024-11-05T05:31:36Z,"Your browser isnt supported anymore. Update it to get the best YouTube experience and our latest features. Learn more
Remind me later",,YouTube
40,Natalie Musumeci,"Inside the litigation election, where lawyers on both sides are duking it out in the courts like never before","While preelection litigation might not feel essential democratic presidential elections, they're becoming a keystone political strategy.",https://www.businessinsider.com/election-litigation-donald-trump-kamala-harris-democrats-republicans-2024-10,https://i.insider.com/6723cd9e01ea6d83dee57ce9?width=1200&format=jpeg,2024-11-04T11:23:01Z,The 2024 presidential election between Vice President Kamala Harris and former President Donald Trump is already beating litigation records.Robert Gauthier/Los Angeles Times via Getty Images; Rebecca… [+7993 chars],business-insider,Business Insider
41,Luke Garrett,Trump and Harris crisscross campaign trail days out from Election Day,"Trump rallies in Pennsylvania, while Harris attends Black church service in Michigan",https://www.npr.org/2024/11/03/g-s1-31905/trump-harris-campaign,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/4408x2480+0+232/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F3d%2F15%2F2d4dd9f14fc193e375b3cdf9d113%2Fap24308588989267.jpg,2024-11-03T17:14:59Z,"Americans have two days left to pick their new leader in a neck-and-neck presidential election likely decided by tens of thousands of votes in a handful of swing states.
Former President Donald Trum… [+3292 chars]",,NPR
42,Jeongyoon Han,Vice presidents often run for president. Making it there has been a leap,"While the office of vice president is the second-highest position in the government, making it to the Oval Office has historically been a leap.",https://www.npr.org/2024/11/04/g-s1-31927/vice-presidents-run-president-history,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/5644x3175+0+294/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F50%2F0d%2F413153cd4e788a68b5b180cc97f6%2Fgettyimages-1390329055.jpg,2024-11-05T10:00:00Z,"Kamala Harris joins a list of vice presidents who have set their sights on the presidency. But making it to the highest position in the government has been a different story. 
Vice presidents are pr… [+3421 chars]",,NPR
43,The Associated Press,Puerto Rico holds general election that promises to be historic,Puerto Rico is holding elections that will be historic regardless of which of the top two gubernatorial candidates wins.,https://www.npr.org/2024/11/05/g-s1-32338/puerto-rico-holds-general-election,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/7541x4242+0+394/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F43%2F55%2Fd8f6af8840b0bd73e6b5c148dfcc%2Fap24308056891443.jpg,2024-11-05T06:08:16Z,"SAN JUAN, Puerto Rico Puerto Rico is holding elections that will be historic regardless of which of the top two gubernatorial candidates wins.
If Jenniffer González of the pro-statehood New Progress… [+3055 chars]",,NPR
44,Hannah Abraham,Australia announced a sweeping plan to forgive 20% of student debt,"The move, which could take effect in June if the current Labor government stays in power, would erase around $10.5 billion worth of debt.",https://www.businessinsider.com/australia-pm-said-cut-student-debt-relief-loan-20-percent-2024-11,https://i.insider.com/6728b8ee5ec9bfa3d63b754d?width=1200&format=jpeg,2024-11-04T13:57:01Z,"Australian Prime Minister Anthony Albanese is seeking a second term in office.Tracey Nearmy/Getty Images
<ul><li>Australian prime minister Anthony Albanese said he would cut student debt by 20% next… [+3255 chars]",business-insider,Business Insider
