,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,"Lloyd Lee,John L. Dorman",Kamala Harris' new lead in top Iowa poll could bode well for her in some key swing states,"A new Iowa poll shows Harris ahead of Trump by three points, a major shift in a state that has voted red in the past two presidential elections.",https://www.businessinsider.com/harris-trump-iowa-polling-lead-swing-states-2024-11,https://i.insider.com/6727a4075ec9bfa3d63b6ef1?width=1200&format=jpeg,2024-11-03T17:29:29Z,"A new Des Moines Register/Mediacom poll showed Vice President Kamala Harris with an advantage in GOP-leaning Iowa.ANGELA WEISS/AFP via Getty Images
<ul><li>A new Des Moines Register/Mediacom Iowa po… [+5338 chars]",business-insider,Business Insider
11,Rebecca Schneid,The Republicans Crossing Party Lines and Voting For Harris Over Trump,Former Governor of California Arnold Schwarzenegger joins a growing number of Republicans who are voting for Kamala Harris over Donald Trump.,https://time.com/7160907/republicans-crossing-party-lines-voting-kamala-harris-over-donald-trump/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2171848317.jpg?quality=85&w=1200&h=628&crop=1,2024-10-31T18:06:25Z,"With the general election between Vice President Kamala Harris and former President Donald Trump upon us, endorsements from high-profile figures hold much significance. Especially those that involve … [+10120 chars]",time,Time
12,Rebecca Schneid,Here’s What Time the Polls Close in Every State,The presidential election between Republican candidate Donald Trump and Democratic nominee Kamala Harris will come to a head on Nov. 5.,https://time.com/7171615/heres-what-time-the-polls-close-in-every-state/,https://api.time.com/wp-content/uploads/2024/11/GettyImages-2181612592.jpg?quality=85&w=1024&h=628&crop=1,2024-11-02T14:29:11Z,The presidential election between Republican candidate Donald Trump and Democratic nominee Kamala Harris will come to a head on Nov. 5 as final voters cast their ballots. Thats not the only thing tha… [+4258 chars],time,Time
13,Eric Cortellessa,Why Trump Thinks He Needs Young Men to Win,The Trump campaign believes it can only beat Kamala Harris by turning out a specific set of young men to the polls.,https://time.com/7171535/donald-trump-harris-young-men/,https://api.time.com/wp-content/uploads/2024/11/GettyImages-2181420636.jpg?quality=85&w=1024&h=628&crop=1,2024-11-01T22:17:07Z,"If Donald Trump reclaims the White House, he will have one voting demographic to thank for it: men. Thats the fundamental theory of the Trump campaign. In the elections final weeks, the former Presid… [+6166 chars]",time,Time
14,Max Zahn,Could a Trump presidency damage both democracy and the economy? Experts weigh in,"Trump could damage the economy, experts say, if he makes good on threats to prosecute political rivals, including Kamala Harris.",https://abcnews.go.com/Politics/trump-presidency-damage-economy-weakens-democracy-experts/story?id=115142899,https://i.abcnewsfe.com/a/4fb9c4ce-00d1-43a0-9cca-c8ca6fab5555/trump1-gty-ml-241025_1729878821345_hpMain_16x9.jpg?w=1600,2024-10-31T15:44:23Z,Former President Donald Trump has drawn scrutiny in recent weeks for an escalation of rhetoric threatening political opponents with retribution if he's elected to a second term. The comments have tri… [+7592 chars],abc-news,ABC News
15,AAMER MADHANI Associated Press,Harris slams House speaker for suggesting GOP would cut federal semiconductor aid,Kamala Harris is criticizing House Speaker Mike Johnson for suggesting Republicans might cut government subsidies for semiconductor manufacturing,https://abcnews.go.com/Business/wireStory/harris-slams-house-speaker-suggesting-gop-cut-federal-115424321,https://i.abcnewsfe.com/a/1201b035-a867-4e38-95d7-0c1a774cb802/wirestory_437e0faf54c19bee5944650166383bfb_16x9.jpg?w=1600,2024-11-02T15:42:20Z,MILWAUKEE -- MILWAUKEE (AP) Kamala Harris on Saturday criticized House Speaker Mike Johnson for suggesting that Republicans might cut government subsidies for semiconductor manufacturing as she and R… [+3438 chars],abc-news,ABC News
16,Talia Lakritz,Photos show the biggest moments of the 2024 election so far,The 2024 presidential election has been full of memorable moments and unexpected twists.,https://www.businessinsider.com/donald-trump-kamala-harris-election-biggest-moments-photos-2024-10,https://i.insider.com/67228e299b3250dbbceb3f41?width=1200&format=jpeg,2024-10-31T15:39:27Z,"Donald Trump and Kamala Harris on the debate stage.SAUL LOEB / AFP
<ul><li>The 2024 election has been full of memorable moments and unexpected twists.</li><li>It began as a Trump-Biden rematch, then… [+13730 chars]",business-insider,Business Insider
17,James Fallows,"After the Election, California (Yes, That Hellscape) Will Keep Moving the World Forward No Matter What","The state has been written off as a woke wasteland. But it's still inventing the future on a bunch of frontiers nobody's talking about. Even if Trump wins, it will remain a golden, global example.",https://www.wired.com/story/california-will-keep-moving-the-world-forward/,"https://media.wired.com/photos/67210b73fdc82da59d1ddbb8/191:100/w_1280,c_limit/CAF_Lindsey_Price_FINAL.jpg",2024-10-31T10:00:00Z,"Just take the area of gasoline-powered transportation. After World War II, when American car culture was famously getting minted in Southern California, the state used a gas tax hike to build out one… [+5644 chars]",wired,Wired
18,Kiara Alfonseca,"Election fact check: Trump, Harris on transgender issues",What we know about the issues and how former President Donald Trump and Vice President Kamala Harris expect to legislate transgender policies.,https://abcnews.go.com/Politics/election-fact-check-transgender-issues-trump-harris/story?id=115349047,https://i.abcnewsfe.com/a/152a5f69-23e0-438e-975d-5b2085ba71ca/kamala-harris-7-ap-gmh-241030_1730296044045_hpMain_16x9.jpg?w=1600,2024-11-01T11:10:43Z,"Millions of dollars from Republican groups and figures are being poured into anti-transgender ads criticizing policies that support the trans community, despite these issues being among the least imp… [+6958 chars]",abc-news,ABC News
19,"Alexandra Hutzler, Julian Kim, Geoffrey Skelley","With 2024 race so tight, a reminder how few votes decided the 7 swing states in 2020",All signs point to another close election with Vice President Kamala Harris and former President Donald Trump neck-and-neck in national and battleground state polls.,https://abcnews.go.com/Politics/2024-race-tight-reminder-votes-decided-7-swing/story?id=115398688,https://i.abcnewsfe.com/a/cb925130-2827-47c9-b5f4-3d1beabf6c53/election-7-ap-gmh-241101_1730471792041_hpMain_16x9.jpg?w=1600,2024-11-03T10:11:17Z,"Vice President Kamala Harris and former President Donald Trump are heading into Election Day neck-and-neck in national and battleground state polls.
As of Nov. 1, Harris and Trump were separated by … [+1922 chars]",abc-news,ABC News
20,"Emily Chang, Brittany Shepherd",Harris maintains polling lead among young voters as both candidates ramp up appeals,Former President Donald Trump and Vice President Kamala Harris have ramped up their courtship of young voters to push their candidacies over the finish line.,https://abcnews.go.com/Politics/harris-maintains-lead-young-voters-candidates-ramp-appeals/story?id=115273335,https://i.abcnewsfe.com/a/34f58ea7-34a9-4732-9fbd-3016e03e65a8/harris-supporter-2-rt-gmh-241031_1730400662132_hpMain_16x9.jpg?w=1600,2024-11-03T17:14:20Z,"As the race for the White House remains a toss up, former President Donald Trump and Vice President Kamala Harris have ramped up their courtship of a crucial voting bloc: young voters
A recent ABC N… [+6795 chars]",abc-news,ABC News
21,Bill Hutchinson,Harris seizes on Trump's pledge to protect women 'whether they like it or not',"Vice President Kamala Harris slammed Donald Trump on Thursday, saying the former president's pledge to protect women was ""offensive to everybody.""",https://abcnews.go.com/Politics/harris-seizes-trumps-pledge-protect-women/story?id=115349240,https://i.abcnewsfe.com/a/936a0094-2447-4c1d-bf33-04c9f1ea9102/kamala-harris-gty-jef-241031_1730391665399_hpMain_16x9.jpg?w=1600,2024-10-31T22:48:46Z,"Vice President Kamala Harris slammed former President Donald Trump on Thursday, saying his campaign rally pledge to protect women ""whether they like it or not"" was ""offensive to everybody.""
""It's ju… [+6276 chars]",abc-news,ABC News
22,Alexandra Hutzler,The 2024 presidential election will be historic no matter who wins,Kamala Harris would be the first woman to serve as commander in chief while Trump would be the second president in history to win a non-consecutive term.,https://abcnews.go.com/Politics/2024-presidential-election-historic-matter-wins/story?id=115359466,https://i.abcnewsfe.com/a/152a5f69-23e0-438e-975d-5b2085ba71ca/kamala-harris-7-ap-gmh-241030_1730296044045_hpMain_16x9.jpg?w=1600,2024-11-03T10:09:56Z,"The 2024 presidential race will come to an end in a matter of days.
Whatever the outcome, history will be made.
Vice President Kamala Harris would be the first woman to serve as president of the Un… [+4622 chars]",abc-news,ABC News
23,David Brennan,The view from abroad: Foreign policy in the 2024 US presidential election,The showdown between Vice President Kamala Harris and former President Donald Trump will in many ways be a choice between foreign policy continuity and change.,https://abcnews.go.com/International/view-abroad-foreign-policy-2024-us-presidential-election/story?id=115344152,https://i.abcnewsfe.com/a/9f19e9c1-5953-4011-879a-a676a41ba73e/Trump-harris-combo-DB-241031_1730369510547_hpMain_2_16x9.jpg?w=1600,2024-11-03T21:41:41Z,"LONDON -- The showdown between Vice President Kamala Harris and former President Donald Trump will in many ways be a choice between foreign policy continuity and change.
Harris has largely stuck to … [+13360 chars]",abc-news,ABC News
24,John Cassidy,The Economic Philosophy of Donald Harris,"John Cassidy writes about Vice-President Kamala Harris’s father, Donald Harris, an economist who insists that Donald Trump’s Presidential campaign has caricatured him as a Marxist.",https://www.newyorker.com/news/the-weekend-essay/the-economic-philosophy-of-donald-harris,"https://media.newyorker.com/photos/67252895b6ab61ddb3320fa2/16:9/w_1280,c_limit/weekend-essay-cassidy-harris-ricardo-tomas.jpg",2024-11-02T10:00:00Z,"At the end of July, shortly after Kamala Harris became the Democratic candidate for President, The Economist described her father, Donald Harris, an emeritus professor of economics at Stanford with w… [+17006 chars]",,The New Yorker
25,Jay Caspian Kang,The Perils of the Good-Enough Candidate,"Despite Kamala Harris’s strong start, the race is now a tossup. Whatever happens, a sober reckoning with the limitations of her campaign is essential for Democrats going forward.",https://www.newyorker.com/news/fault-lines/the-perils-of-the-good-enough-candidate,"https://media.newyorker.com/photos/6723ed02a65b9a57fe559cba/16:9/w_1280,c_limit/TNY_FaultLines_241101_Final_01.png",2024-11-01T10:00:00Z,"In four days, the coin will land, and half of the country will either exhale with relief or shudder in terror. I have no predictions for what will happen, nor do I have much of an idea about what wil… [+9025 chars]",,The New Yorker
26,ABC News,WATCH: How Harris or Trump could win 270 electoral votes,ABC News’ political director and Washington bureau chief Rick Klein breaks down the latest polling data and how former President Donald Trump or Vice President Kamala Harris could win the election.,https://abcnews.go.com/GMA/News/video/harris-trump-win-270-electoral-votes-115385689,https://i.abcnewsfe.com/a/84280530-98d5-446e-a185-b1b187898572/241101_gma_klein_politics1_hpMain_16x9.jpg?w=992,2024-11-01T11:46:04Z,"<ul><li>Trump sits down with Tucker Carlson in final sprint before Election Day
</li><li>How Harris or Trump could win 270 electoral votes
</li><li>Georgia secretary of state warns of fake video cl… [+4311 chars]",abc-news,ABC News
27,The New Yorker,Key Moments from the Donald Trump–Kamala Harris 2024 Presidential Election,"Major milestones in the campaign also involving Joe Biden, J. D. Vance, Tim Walz, Robert F. Kennedy, Jr., debates, assassination attempts, and the party conventions.",https://www.newyorker.com/news/american-chronicles/the-election-season-that-fell-out-of-a-coconut-tree,"https://media.newyorker.com/photos/672559121a7a8270564ea58a/16:9/w_1280,c_limit/2024_Election_Retold_Social.jpg",2024-11-02T10:00:00Z,"At the end of October, a trim and smiling Joe Biden, no longer the Democratic candidate but still the President, delivered some pizzas to a few dozen phone-bankers at a union hall in western Pennsylv… [+3994 chars]",,The New Yorker
28,Vinson Cunningham,How Far Can Political Ads Go to Swing the Vote?,"Vinson Cunningham surveys the landscape of political ads, in which Kamala Harris walks a line between illuminating the issues and acknowledging the world-historic craziness of her opponent and Donald Trump targets his base.",https://www.newyorker.com/magazine/2024/11/11/how-far-can-political-ads-go-to-swing-the-vote,"https://media.newyorker.com/photos/6723af8e968b35e36546214f/16:9/w_1280,c_limit/r45210.jpg",2024-11-01T10:00:00Z,"On a mid-October Sunday not long agosun high, wind coolI was in Harrisburg, Pennsylvania, for a book festival, and I took a stroll. There were few people on the streetslike the population of a lot of… [+11541 chars]",,The New Yorker
29,Grace Eliza Goodwin,US intel says Russian actors made the fake Georgia voter fraud video — and expects more to come,"Russian influence actors created a fake Georgia voter fraud video, a group of US intelligence officials said.",https://www.businessinsider.com/us-intel-russia-made-fake-georgia-voter-fraud-video-2024-11,https://i.insider.com/67252775a0a0cc14f225944c?width=1200&format=jpeg,2024-11-01T19:55:38Z,"A video circulating online suggests that Haitian nationals are committing voter fraud in Georgia. But it's all fake, US intel group says.Nathan Posner/Anadolu via Getty Images
<ul><li>Russian influe… [+3170 chars]",business-insider,Business Insider
30,Kathryn Fink,Support from rural Democrats will be crucial for Harris to win this swing state,"North Carolina has more rural voters than any other 2024 presidential swing state, and canvassing groups are working to turn out voters in one purple county as early voting continues in the state.",https://www.npr.org/2024/10/31/nx-s1-5165534/harris-trump-election-north-carolina,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3000x1688+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F17%2Fcc%2Fe75f15974165a9a089a593d8f243%2Fnpr-northcarolina-day2-015.jpg,2024-11-01T09:00:00Z,"Jakai Britton was not planning on casting a ballot this election season. When a group of door knockers came to his neighborhood, he wasnt planning on having a conversation, either. But in the span of… [+6426 chars]",,NPR
31,,"Upcoming Kamala Harris rally in Pittsburgh expected to be relocated, sources say",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_3e76e689-bd05-43c3-8e2f-23c61f27a06b,,2024-11-02T22:00:32Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",,Yahoo Entertainment
32,Larry Fitzmaurice,"An FCC Commissioner Says Kamala Harris's ""SNL"" Appearance Broke The ""Equal Time"" Rule — But The FCC Doesn't Necessarily Agree","“The purpose of the rule is to avoid exactly this type of biased and partisan conduct.""View Entire Post ›",https://www.buzzfeed.com/larryfitzmaurice/fcc-responds-to-kamala-harris-snl-appearance-equal-time,"https://img.buzzfeed.com/buzzfeed-static/static/2024-11/3/21/enhanced/0d282c9a7205/original-1147-1730668048-3.jpg?crop=642:335;168,16%26downsize=1250:*",2024-11-03T21:25:13Z,"This is a clear and blatant effort to evade the FCC's Equal Time rule.
The purpose of the rule is to avoid exactly this type of biased and partisan conduct - a licensed broadcaster using the public … [+149 chars]",buzzfeed,Buzzfeed
33,Liam Archacki,New York Times Editorial Board Rips Apart Donald Trump in Single Paragraph,"The editorial board of The New York Times just eviscerated Donald Trump in a single paragraph. The piece, published on Saturday, was only the Times’ latest...",https://www.thedailybeast.com/new-york-times-editorial-board-rips-apart-donald-trump-in-single-paragraph/,https://s.yimg.com/ny/api/res/1.2/Aqzu.bJRpUTfGnT_60gMFA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/thedailybeast.com/4524f476f4a1cc1d1c43e0a5d8aac418,2024-11-03T00:10:47Z,"The editorial board of The New York Times just eviscerated Donald Trump in a single paragraph.
The piece, published on Saturday, was only the Times latest attack on the former president during the r… [+2728 chars]",,Daily Beast
34,Harrison Richlin,‘Saturday Night Live’ Highlights: Vice President Kamala Harris Plays Opposite Vice President Kamala Harris,"Taking a slight detour from swinging through swing states, the presidential hopeful joined the cast in Studio 8H for a cold open that allowed us to laugh and hope in spite of pre-Election Day anxiety and dread.",https://www.indiewire.com/news/general-news/saturday-night-live-highlights-kamala-harris-1235062485/,https://www.indiewire.com/wp-content/uploads/2024/11/NUP_206143_00003.jpg?w=650,2024-11-03T17:00:00Z,"The pre-Election Day episode of “Saturday Night Live” has become a staple of the long-running sketch comedy series, on par with other celebratory-themed episodes they do for Halloween and Christmas. … [+3858 chars]",,IndieWire
35,ADRIANA GOMEZ LICON / AP,Trump Says Liz Cheney Might Not Be Such a ‘War Hawk’ If She Had Guns Pointed at Her,"Donald Trump is calling former Rep. Liz Cheney, one of his most prominent Republican critics, a “war hawk” and suggesting she might not be as willing to send troops to fight if she had guns pointed at her. Cheney responded by branding the GOP presidential nom…",https://time.com/7171366/trump-liz-cheney-war-hawk/,https://api.time.com/wp-content/uploads/2024/11/trump.jpg?quality=85&w=1024&h=628&crop=1,2024-11-01T15:04:23Z,"GLENDALE, Ariz. Donald Trump is calling former Rep. Liz Cheney, one of his most prominent Republican critics, a war hawk and suggesting she might not be as willing to send troops to fight if she had … [+1600 chars]",time,Time
36,Luke Garrett,Trump and Harris crisscross campaign trail days out from Election Day,"Trump rallies in Pennsylvania, while Harris attends Black church service in Michigan",https://www.npr.org/2024/11/03/g-s1-31905/trump-harris-campaign,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/4408x2480+0+232/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F3d%2F15%2F2d4dd9f14fc193e375b3cdf9d113%2Fap24308588989267.jpg,2024-11-03T17:14:59Z,"Americans have two days left to pick their new leader in a neck-and-neck presidential election likely decided by tens of thousands of votes in a handful of swing states.
Former President Donald Trum… [+3292 chars]",,NPR
37,The Editors,What Comes Next for the Democratic and Republican Parties,"“The party that [Trump] has remade in his image is not going to change overnight, no matter what happens next week.”",https://www.theatlantic.com/national/archive/2024/11/what-comes-next-election-washington-week/680507/,https://cdn.theatlantic.com/thumbor/yceb9nbjzpwIdDtTDnIuV_rmMsQ=/0x82:1917x1080/1200x625/media/img/mt/2024/11/still7/original.jpg,2024-11-02T14:51:15Z,"Editor’s Note: Washington Week With The Atlantic is a partnership between NewsHour Productions, WETA, and The Atlantic airing every Friday on PBS stations nationwide. Check your local listings or wat… [+2279 chars]",,The Atlantic
38,Jazz Monroe,"The National, Remi Wolf, and More Perform at Kamala Harris Rally: Watch",Gracie Abrams also endorsed the Democratic presidential candidate amid a break from her opening slots on Taylor Swift’s Eras Tour,https://pitchfork.com/news/the-national-remi-wolf-perform-at-kamala-harris-rally-watch/,"https://media.pitchfork.com/photos/67238bcba1c9b208e06de39f/16:9/w_1280,c_limit/Kamala-Harris.jpg",2024-10-31T13:56:33Z,"The National, Remi Wolf, Gracie Abrams, and Mumford &amp; Sons performed and spoke at a Kamala Harris rally in Wisconsin last night. Represented by Matt Berninger and Aaron Dessner and introduced by … [+1530 chars]",,Pitchfork
39,Matthew Strauss,"Cardi B Delivers Speech on Women’s Rights, Healthcare, and More at Kamala Harris’ Milwaukee Rally",The “Bodak Yellow” rapper threw her full-throated support behind the vice president while rebuking her Republican opponent,https://pitchfork.com/news/cardi-b-delivers-speech-on-womens-rights-healthcare-at-kamala-harris-milwaukee-rally/,"https://media.pitchfork.com/photos/67263bef578b7b83cb87f589/16:9/w_1280,c_limit/Kamala-Harris-Cardi-B.jpeg",2024-11-02T15:02:27Z,"Last night (November 1), in Milwaukee, Wisconsin, Cardi B threw her full-throated support behind the Democratic candidate for U.S. president, Vice President Kamala Harris. After walking onstage to he… [+737 chars]",,Pitchfork
40,Lily Mae Lazarus,Rattled Trump Rages After Shock Iowa Poll Favors Harris: ‘Trump Hater’,"Last minute polling out of Iowa appears to have rattled Donald Trump, who was initially projected to win the deep-red Hawkeye State. The GOP presidential...",https://www.thedailybeast.com/rattled-donald-trump-rages-after-shock-iowa-poll-favors-kamala-harris-trump-hater/,https://s.yimg.com/ny/api/res/1.2/I2irmrfN6gmSId5ATNImiQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/thedailybeast.com/f00dad2c84a864baa12d069116d637bd,2024-11-03T18:09:21Z,"Last minute polling out of Iowa appears to have rattled Donald Trump, who was initially projected to win the deep-red Hawkeye State.
The GOP presidential nominee slammed unfavorable numbers for his … [+2286 chars]",,Daily Beast
41,TMZ Staff,"Jennifer Lopez Endorses Kamala Harris for President, Blasts Trump","Kamala Harris trotted out another major celebrity endorsement on Thursday — and this time it was Jennifer Lopez, who blasted Donald Trump for throwing what many perceived as a racist rally at Madison Square Garden. The Democratic presidential…",https://www.tmz.com/2024/11/01/jennifer-lopez-kamala-harris-rally/,https://imagez.tmz.com/image/92/16by9/2024/11/01/924fd11d07a14101874a469ad4d27f67_xl.jpg,2024-11-01T11:20:27Z,"Kamala Harris trotted out another major celebrity endorsement on Thursday and this time it was Jennifer Lopez, who blasted Donald Trump for throwing what many perceived as a racist rally at Madison S… [+1497 chars]",,TMZ
42,TMZ Staff,Kamala Harris Directs Medics to Person in Crowd at Rally,"Kamala Harris says she's always looking out for her own ... putting her rally on pause to direct medics to someone who needs help -- and, saying that's what leadership's all about. The veep hosted a star-studded rally in Atlanta Saturday ... and,…",https://www.tmz.com/2024/11/02/kamala-harris-direct-medics-rally-member-collapse/,https://imagez.tmz.com/image/8a/16by9/2024/11/02/8a225251f4b7417982e37749b26d836f_xl.jpg,2024-11-02T21:43:30Z,"Kamala Harris says she's always looking out for her own ... putting her rally on pause to direct medics to someone who needs help -- and, saying that's what leadership's all about.
The veep hosted a… [+1458 chars]",,TMZ
43,Simmone Shah,The Top Five Campaign Moments on TikTok,"TIME spoke to an expert about the top five moments on TikTok from the presidential campaign, from the Trump McDonald's stunt to the debate.",https://time.com/7160873/trump-harris-2024-campaign-tiktok-viral/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2179836882.jpg?quality=85&w=1024&h=628&crop=1,2024-10-31T16:27:43Z,"TikTok has emerged as an essential part of the 2024campaign media landscape, with nearly 40% of adults under 30 regularly consuming news on the platform, according to a Pew study. 
With Meta announc… [+4686 chars]",time,Time
44,Matt Solomon,Can Kamala Harris’ Cameo on ‘Saturday Night Live’ Swing an Election?,"By Matt Solomon Published: November 03rd, 2024",https://www.cracked.com/article_44234_can-kamala-harris-cameo-on-saturday-night-live-swing-an-election.html,https://s3.crackedcdn.com/phpimages/article/9/5/4/1179954.jpg,2024-11-03T14:35:00Z,"From Hillary Clinton to Donald Trump to Barack Obama, an appearance on Saturday Night Live has become an obligatory whistle-stop for presidential candidates over the past 20 years. Kamala Harris was … [+3290 chars]",,Cracked.com
45,Tomás Mier,St. Vincent Endorses Harris: Grandma Wouldn’t Have Stood for Trump ‘Disrespect’,St. Vincent used her Halloween costume as her 'Irish Catholic grandma' to endorse Kamala Harris for president.,http://www.rollingstone.com/music/music-news/st-vincent-endorses-kamala-harris-1235150901/,https://www.rollingstone.com/wp-content/uploads/2024/11/stvincent.jpg?w=1600&h=900&crop=1,2024-11-01T22:46:26Z,"St. Vincent is thinking about her late grandma this election. On Friday, the musician shared a photo of herself dressed as her “Irish catholic grandmother” for Halloween, as she encouraged her fans a… [+1315 chars]",,Rolling Stone
