,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,TMZ Staff,TMZ TV Hot Takes: Kelly Rowland Upstages Beyoncé at Kamala Harris Rally,"Kamala Harris brought out the big guns for a big rally in Texas ... but it was Kelly Rowland, and not Beyoncé, who stole the show ... at least that's the takeaway from our ""TMZ on TV"" crew. Kelly introduced Beyoncé, who introduced Kamala in…",https://www.tmz.com/2024/10/28/tmz-tv-hot-takes-kelly-rowland-upstages-beyonce-kamala-harris-rally/,https://imagez.tmz.com/image/6f/16by9/2024/10/28/6ffcddad4bc745aaace895688eb1e2fb_xl.jpg,2024-10-29T00:30:05Z,"Kamala Harris brought out the big guns for a big rally in Texas ... but it was Kelly Rowland, and not Beyoncé, who stole the show ... at least that's the takeaway from our ""TMZ on TV"" crew.
Kelly in… [+472 chars]",,TMZ
11,Blair Marnell,Kamala Harris And Tim Walz Launch Their Own Fortnite Map,"As of today, there are seven days left in the campaign for the U.S. Presidential election. Now, the Democratic ticket headlined by Vice President Kamala Harris and Minnesota Governor Tim Walz is courting the gamer vote by launching their own map on Fortnite.F…",https://www.gamespot.com/articles/kamala-harris-and-tim-walz-launch-their-own-fortnite-map/1100-6527457/,https://www.gamespot.com/a/uploads/screen_kubrick/1837/18375603/4391941-freedomtown.jpg,2024-10-29T17:05:00Z,"As of today, there are seven days left in the campaign for the U.S. Presidential election. Now, the Democratic ticket headlined by Vice President Kamala Harris and Minnesota Governor Tim Walz is cour… [+1364 chars]",,GameSpot
12,Filip Timotija,Texas man charged for punching election worker after asking to remove MAGA hat...,"Texas man charged for punching election worker after asking to remove MAGA hat...

 
 
 
 (Second column, 2nd story, link)

 

 

 
 Related stories:JD Vance Applauds Voter for Calling Poll Worker a 'D*ckhead' and Telling Him to 'Suck Her C*nt' in Derange…",https://thehill.com/homenews/state-watch/4955432-texas-man-charged-punching-election-worker-trump-hat/,https://thehill.com/wp-content/uploads/sites/2/2024/10/AP18345482273678.jpg?w=1280,2024-10-27T03:22:39Z,"Skip to content
A Texas man was charged after punching an election worker who asked him to remove a hat in support of former President Trump at a polling place. 
The suspect was identified as Jesse… [+1540 chars]",the-hill,The Hill
13,Ted Johnson,Donald Trump Tells Madison Square Garden Rally That Political Rivals Are The “Enemy From Within”,"Speaking to his Madison Square Garden rally this evening, Donald Trump revived his attack on Democrats as “the enemy from within,” despite efforts earlier in the day by his running mate, JD Vance, to try to clarify what he actually meant. “We’re running again…",http://deadline.com/2024/10/trump-enemy-from-within-madison-square-garden-1236159556/,https://deadline.com/wp-content/uploads/2024/10/GettyImages-2181416568.jpg?w=1024,2024-10-28T01:21:29Z,"Speaking to his Madison Square Garden rally this evening, Donald Trump revived his attack on Democrats as “the enemy from within,” despite efforts earlier in the day by his running mate, JD Vance, to… [+2413 chars]",,Deadline
14,Greg Evans,"Madison Square Garden Rally Fallout: ‘The View’s Sunny Hostin Says, “Don’t Tell Me Not To Be Offended! It Was A White Nationalist Rally!”",The fall out continues from the wildly controversial Donald Trump rally at Madison Square Garden continues two days after the event – and the woman of ABC’s The View are among those not quite ready to let bygones be bygones. Some background: On Sunday evening…,http://deadline.com/2024/10/the-view-trump-madison-square-garden-rally-fallout-1236160923/,https://deadline.com/wp-content/uploads/2024/10/Screenshot-2024-10-29-at-12.04.31 PM.png?w=1024,2024-10-29T15:58:12Z,The fall out continues from the wildly controversial Donald Trump rally at Madison Square Garden continues two days after the event – and the woman of ABC’sThe View are among those not quite ready to… [+2710 chars],,Deadline
15,"ForbesTV, Forbes Staff, 
 ForbesTV, Forbes Staff
 https://www.forbes.com/sites/forbestv/",JD Vance Handling Of Tony Hinchcliffe MSG Controversy Not ‘Appropriate Response’: GOP Strategist,"On ""Forbes Newsroom,"" GOP strategist Brittany Martinez responded to the controversy surrounding Tony Hinchcliffe’s widely condemned remarks at Trump's MSG event.",https://www.forbes.com/sites/forbestv/2024/10/29/jd-vance-handling-of-tony-hinchcliffe-msg-controversy-not-appropriate-response-gop-strategist/,"https://imageio.forbes.com/specials-images/imageserve/67211e77269b9e5e640eb4ad/0x0.jpg?format=jpg&crop=1920,1080,x0,y0,safe&height=900&width=1600&fit=bounds",2024-10-29T17:49:08Z,"On Forbes Newsroom, Republican strategist Brittany Martinez responded to the controversy surrounding comedian Tony Hinchcliffes widely condemned remarks at former President Trumps Madison Square Gard… [+901 chars]",,Forbes
16,"Molly Bohannon, Forbes Staff, 
 Molly Bohannon, Forbes Staff
 https://www.forbes.com/sites/mollybohannon/","JD Vance Appearing On Joe Rogan Days After Trump’s Interview, Reports Say","Podcast host Joe Rogan, whose interview with Donald Trump aired Friday, said he also hopes to interview Vice President Kamala Harris.",https://www.forbes.com/sites/mollybohannon/2024/10/29/jd-vance-appearing-on-joe-rogan-days-after-trumps-interview-reports-say/,"https://imageio.forbes.com/specials-images/imageserve/6721083be24921bb1a3ecb9e/0x0.jpg?format=jpg&crop=3000,1688,x0,y84,safe&height=900&width=1600&fit=bounds",2024-10-29T16:09:24Z,"Former President Donald Trumps running mate, Ohio Sen. JD Vance, will sit down with podcaster Joe Rogan on Wednesday, multipleoutletsreportedjust days after Trumps three-hour interview with Rogan air… [+3020 chars]",,Forbes
17,Edith Olmsted,JD Vance’s Idiotic Lies Embarrassingly Exposed Twice in One Day,"JD Vance was called out for lying … again. 
The Ohio senator was caught trying to create a conspiracy theory about retired Gen. John Kelly, Donald Trump’s former chief of staff, who said last week that Trump fits into the “general definition of fascist.”
Du…",https://newrepublic.com/post/187604/jd-vance-donald-trump-lies-exposed-twice,https://images.newrepublic.com/4a5322e567c13703a0bf0705b6e307e5aa657714.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-28T15:46:53Z,"CEASE &amp; DESIST: I, together with many Attorneys and Legal Scholars, am watching the Sanctity of the 2024 Presidential Election very closely because I know, better than most, the rampant Cheating … [+1152 chars]",,The New Republic
18,"Molly Bohannon, Forbes Staff, 
 Molly Bohannon, Forbes Staff
 https://www.forbes.com/sites/mollybohannon/",‘We Have To Stop Getting So Offended’: JD Vance Downplays Controversial Puerto Rico Joke That Prompted Outcry,"“We are not going to restore the greatness of American civilization if we get offended at every little thing, let's have a sense of humor,” Vance said in response to a question about a joke made at Trump’s rally on Sunday.",https://www.forbes.com/sites/mollybohannon/2024/10/28/we-have-to-stop-getting-so-offended-jd-vance-downplays-controversial-puerto-rico-joke-that-prompted-outcry/,https://imageio.forbes.com/specials-images/imageserve/67201fcd2e459d7c51819745/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-10-28T23:38:23Z,"Former President Donald Trumps running mate, Sen. JD Vance, R-Ohio, responded Monday to a controversial joke made by comedian Tony Hinchcliffein which he referred to Puerto Rico as a floating island … [+3786 chars]",,Forbes
19,Conover Kennard,"Trump Calls Vance Town Hall, Asks 'How Brilliant Is Donald J. Trump?'","Donald J. Trump, who describes himself as a 'stable genius,' called into a NewsNation town hall on Thursday night featuring J.D. Vance and hosted by Chris Cuomo for undecided Detroit voters. Trump's narcissism was fully displayed as he asked Vance, ""How brill…",https://crooksandliars.com/2024/10/trump-phones-town-hall-asks-vance-how,https://crooksandliars.com/files/embeds/2024/10/62837.jpg,2024-10-27T13:00:01Z,"Donald J. Trump, who describes himself as a 'stable genius,' called into a NewsNation town hall on Thursday night featuring J.D. Vance and hosted by Chris Cuomo for undecided Detroit voters. Trump's … [+1395 chars]",,Crooksandliars.com
20,David Edwards,'Part Of Our Democracy': J.D. Vance Downplays Russia's Election Interference,"Republican vice presidential nominee J.D. Vance suggested CBS News host Margaret Brennan wanted war with Russia because she asked about stopping the country from meddling in elections in the United States.


In an interview that aired on Sunday, Brennan told …",https://crooksandliars.com/2024/10/part-our-democracy-jd-vance-downplays,https://crooksandliars.com/files/primary_image/24/10/wusa_10-27-2024_10.38.17-0002-enhanced-sr.jpg,2024-10-28T10:34:46Z,Republican vice presidential nominee J.D. Vance suggested CBS News host Margaret Brennan wanted war with Russia because she asked about stopping the country from meddling in elections in the United S… [+1007 chars],,Crooksandliars.com
21,David A. Graham,No Country for Young Politicians,"America is experiencing an invisible loss of talent, and paying for it in ways immeasurable but profound.",https://www.theatlantic.com/politics/archive/2024/10/akron-mayor-local-republicans/680361/,https://cdn.theatlantic.com/thumbor/XGVlsXjkmFzkzQWNcbQVifVdyzU=/0x43:2000x1085/1200x625/media/img/mt/2024/10/akron/original.jpg,2024-10-29T10:30:00Z,"One freezing day this spring, Shammas Malik was slogging through an agenda that would overwhelm anyone. The new mayor of Akron, Ohio, had to meet with a city-council member who was upset over a recen… [+14069 chars]",,The Atlantic
22,RT,I don’t want war with Russia — Vance,Republican VP candidate J.D. Vance has said that he does not want to go to war with “Vladimir Putin’s Russia” Read Full Article at RT.com,https://www.rt.com/news/606604-vance-putin-enemy-nbc/,https://mf.b37mrtl.ru/files/2024.10/article/671f532785f5404ea1750fe2.jpg,2024-10-28T09:13:09Z,"The US is not at war with Russia and should not seek one, Republican vice-presidential nominee J.D. Vance has said, when asked whether he would brand President Vladimir Putin an “enemy” of America.
… [+2116 chars]",rt,RT
23,CBS News,"Open: This is ""Face the Nation with Margaret Brennan,"" Oct. 27, 2024","This week on ""Face the Nation with Margaret Brennan,"" Republican vice presidential candidate JD Vance discusses Russian disinformation campaigns and the Trump-Vance ticket's ""women problem."" Plus, former Republican Rep. Liz Cheney joins.",https://www.cbsnews.com/video/open-this-is-face-the-nation-with-margaret-brennan-oct-27-2024/,https://assets1.cbsnewsstatic.com/hub/i/r/2024/10/27/c7029a26-a412-4ea7-8328-d3f46c2855e5/thumbnail/1200x630/c5e614c8d7dd37a1ec13b2bc920c3368/1027-ftn-coldopen.jpg?v=17b612a59ff4c1e4774d3d0d3ec005e8,2024-10-27T15:28:00Z,"Watch CBS News
Copyright ©2024 CBS Interactive Inc. All rights reserved.
Get browser notifications for breaking news, live events, and exclusive reporting.
Not NowTurn On",cbs-news,CBS News
24,CBS News,10/27: Face the Nation,"This week on ""Face the Nation with Margaret Brennan,"" Republican vice-presidential candidate JD Vance discusses Russian disinformation campaigns and the Trump-Vance ticket's ""women problem."" Plus, former Republican Rep. Liz Cheney joins.",https://www.cbsnews.com/video/1027-face-the-nation/,https://assets3.cbsnewsstatic.com/hub/i/r/2024/10/27/e8954b14-901a-465a-b6d8-50ddf3210f1a/thumbnail/1200x630/8200cac6584340055a526512c3bcc701/1027-ftn-full-3295246-640x360.jpg?v=17b612a59ff4c1e4774d3d0d3ec005e8,2024-10-27T18:13:55Z,"Watch CBS News
Copyright ©2024 CBS Interactive Inc. All rights reserved.
Get browser notifications for breaking news, live events, and exclusive reporting.
Not NowTurn On",cbs-news,CBS News
25,Matt Stieb,J.D. Vance Defends Racist Puerto Rico Joke From MSG Rally,J.D. Vance said “maybe” it wasn’t racist for comedian Tony Hinchcliffe to call Puerto Rico a ‘pile of garbage’ at Donald Trump’s Madison Square Garden rally.,http://nymag.com/intelligencer/article/vance-hinchcliffes-puerto-rico-joke-msg-trump-rally.html,https://pyxis.nymag.com/v1/imgs/138/fe9/242da9d05f66f9d2a4f30dce4af22fe0b3-GettyImages-2180758830.1x.rsocial.w1200.jpg,2024-10-28T21:38:30Z,Few people expected that the most important line of Donald Trumps Madison Square Garden rally on Sunday would be delivered by a stand-up comic. But comedian Tony Hinchcliffes foul joke about Puerto R… [+2671 chars],new-york-magazine,New York Magazine
26,JM McNab,Tony Hinchcliffe Bombed at a Comedy Club While Workshopping His Trump Rally Material,You have to admire his dedication to terrible jokes,https://www.cracked.com/article_44165_tony-hinchcliffe-bombed-at-a-comedy-club-while-workshopping-his-trump-rally-material.html,https://s3.crackedcdn.com/phpimages/article/1/7/5/1176175.jpg,2024-10-29T19:15:00Z,"No one was expecting hacky roast jokes to become a focal point of this years presidential election, yet here we all are. 
Tony Hinchcliffes appearance at Sundays Trump rally was, as were all aware b… [+2678 chars]",,Cracked.com
27,David Edwards,'So You Made It Up': J.D. Vance Busted By Jake Tapper For John Kelly Lie,"CNN host Jake Tapper called out Republican vice presidential nominee J.D. Vance for baselessly claiming that retired Gen. John Kelly coordinated with Vice President Kamala Harris' campaign before calling former President Donald Trump a fascist.


""You said th…",https://crooksandliars.com/2024/10/so-you-made-it-jd-vance-busted-jake-tapper,https://crooksandliars.com/files/primary_image/24/10/tapper_vance_1-enhanced-sr.jpg,2024-10-27T15:35:00Z,CNN host Jake Tapper called out Republican vice presidential nominee J.D. Vance for baselessly claiming that retired Gen. John Kelly coordinated with Vice President Kamala Harris' campaign before cal… [+1031 chars],,Crooksandliars.com
28,Malcolm Ferguson,“No Good Excuse”: Judge Tosses Republicans’ Pathetic Election Move,"Republicans in the crucial swing state of Pennsylvania have been dealt a significant blow to their dubious voter suppression efforts. 
Earlier this month, six Republican congressmen in the state filed a federal lawsuit against the Pennsylvania secretary of s…",https://newrepublic.com/post/187663/judge-republicans-pennsylvania-election-voting,https://images.newrepublic.com/6d836c7d2b2b3a3b27cd2a2ae0e969645edc5a7b.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-29T17:20:40Z,"Trumps plan to appoint Musk to his administration, possibly to lead a government efficiency task force, could also have negative effects. JD Vance, Trumps running mate, previously said Musk told him … [+973 chars]",,The New Republic
29,Paige Oamek,Meta’s Stunning Reaction to Pro-Trump Militias Ready to Steal Election,"As paper ballots are lit on fire by vigilantes and Donald Trump threatens to punish the “enemy from within,” Meta is not only allowing extremist groups on their platform but even is auto-generating anti-government militia Facebook groups. 
According to data …",https://newrepublic.com/post/187669/meta-facebook-donald-trump-militias-election,https://images.newrepublic.com/464dd1d225cc8bdd7361635e90332c5d28bd3b5a.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-29T18:16:25Z,"Trumps plan to appoint Musk to his administration, possibly to lead a government efficiency task force, could also have negative effects. JD Vance, Trumps running mate, previously said Musk told him … [+973 chars]",,The New Republic
30,Malcolm Ferguson,Top Trump Aide Reveals Punishment in Store for All of His Critics,"Team Trump continues to reveal that the only thing on their minds for their first 100 days in office will be revenge. 
Speaking with Vaughn Hillyard at Donald Trump’s incendiary Madison Square Garden rally on Sunday, billionaire CEO and co-chair of Trump’s t…",https://newrepublic.com/post/187672/trump-aide-lutnick-revenge-plans-treason-critics,https://images.newrepublic.com/dadb66c4045962d2021782b0eb09399f7b979c2a.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-29T20:44:58Z,"Trumps plan to appoint Musk to his administration, possibly to lead a government efficiency task force, could also have negative effects. JD Vance, Trumps running mate, previously said Musk told him … [+973 chars]",,The New Republic
31,Hafiz Rashid,Mike Johnson Reveals One of GOP’s First Targets if They Win Congress,"Only one week from Election Day, Republicans’ closing message is that they plan to take away people’s health care, specifically the Affordable Care Act, if the party retains control of the House. 
House Speaker Mike Johnson told the crowd at a rally in Bethl…",https://newrepublic.com/post/187690/mike-johnson-republicans-target-obamacare-election,https://images.newrepublic.com/2e2888985d8e921ac0c71ff5f72a449a567fa95a.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-29T21:28:01Z,"Trumps plan to appoint Musk to his administration, possibly to lead a government efficiency task force, could also have negative effects. JD Vance, Trumps running mate, previously said Musk told him … [+973 chars]",,The New Republic
32,Hafiz Rashid,Trump Makes Racist Puerto Rico Joke Ten Times Worse With His Reaction,"Donald Trump’s response to a comedian making a racist joke about Puerto Rico at his New York rally at Madison Square Garden came up very short. 
On Tuesday morning, ABC News’s Rachel Scott asked Trump about Tony Hinchcliffe’s joke on Sunday where he called P…",https://newrepublic.com/post/187666/trump-racist-puerto-rico-joke-reaction,https://images.newrepublic.com/d5aecc5fdd3211ac4a24399cfeeeed8ab64b31d0.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-29T18:11:16Z,"Trumps plan to appoint Musk to his administration, possibly to lead a government efficiency task force, could also have negative effects. JD Vance, Trumps running mate, previously said Musk told him … [+973 chars]",,The New Republic
33,Malcolm Ferguson,Even the Supreme Court Has Had Enough of RFK Jr.’s Stupid Ballot Stunt,"Robert F. Kennedy’s bewildering campaign has shot itself in the foot for the umpteenth time. 
The Supreme Court on Tuesday ruled 8-1 against RFK Jr.’s request to be removed from presidential ballots in Michigan and Wisconsin. Justice Neil Gorsuch was the onl…",https://newrepublic.com/post/187689/supreme-court-reject-rfk-jr-ballot-move-wisconsin-michigan,https://images.newrepublic.com/955f2eb6ec958075ed980acc1eb393f111cbab75.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-29T21:22:45Z,"Trumps plan to appoint Musk to his administration, possibly to lead a government efficiency task force, could also have negative effects. JD Vance, Trumps running mate, previously said Musk told him … [+973 chars]",,The New Republic
34,Lauren Frayer,Meet JD Vance's 'British Sherpa' mentor,JD Vance calls him his “British Sherpa.” Cambridge professor James Orr is a philosopher-theologian and mentor to Donald Trump’s running mate. NPR visits his home in rural England to talk about Vance.,https://www.npr.org/2024/10/27/nx-s1-5153343/meet-jd-vances-british-sherpa-mentor,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2024-10-27T22:12:31Z,JD Vance calls him his British Sherpa. Cambridge professor James Orr is a philosopher-theologian and mentor to Donald Trumps running mate. NPR visits his home in rural England to talk about Vance.,,NPR
35,Edith Olmsted,Shameless Judge Aileen Cannon Prepares to Hand Trump Another Favor,"Judge Aileen Cannon has refused a motion to recuse herself from the trial of Donald Trump’s would-be assassin.
Last month, Ryan Wesley Routh was arrested at the Mar-a-Lago golf course and charged with attempting to assassinate Trump. 
In a seven-page decisi…",https://newrepublic.com/post/187670/judge-aileen-cannon-donald-trump-favor-shooting,https://images.newrepublic.com/52e8e55270c8475963c0bc952550af8e17c97638.webp?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-29T18:54:21Z,"Trumps plan to appoint Musk to his administration, possibly to lead a government efficiency task force, could also have negative effects. JD Vance, Trumps running mate, previously said Musk told him … [+973 chars]",,The New Republic
36,Caitlin Dewey,"JD Vance: Trust Me, Trump’s “Enemy Within” Comments Are Way More Reasonable Than You Think","The VP candidate claimed that the term applies only to “far-left lunatics,” who would be subdued through military force.",https://www.vanityfair.com/news/story/trumps-attacks-on-the-enemy-within-are-way-more-reasonable-than-the-media-lets-on-jd-vance-insists,"https://media.vanityfair.com/photos/671fbf7d42d85e294bfaa14c/16:9/w_1280,c_limit/2181413181",2024-10-28T17:57:28Z,"Senator JD Vance forcefully defended Donald Trumps promises to deploy the U.S. military against American citizens in a Sunday interview with CNN, arguing that the media has misconstrued Trumps repeat… [+2977 chars]",,Vanity Fair
37,Hafiz Rashid,Ron DeSantis Dealt Major Blow on Abortion Ad Fight Till Election Day,"Florida Governor Ron DeSantis was dealt a setback in his efforts to ban TV advertisements for a state ballot initiative expanding abortion rights. 
A federal judge, Mark Walker, on Tuesday extended a temporary restraining order that blocks the state governme…",https://newrepublic.com/post/187675/ron-desantis-abortion-ad-fight-election-judge,https://images.newrepublic.com/4ce4859e36140af1de4349ba9632256b1df73504.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-29T20:10:38Z,"Trumps plan to appoint Musk to his administration, possibly to lead a government efficiency task force, could also have negative effects. JD Vance, Trumps running mate, previously said Musk told him … [+973 chars]",,The New Republic
38,Julio Rosas,Joe Rogan reveals whether VP Harris will be interviewed on his podcast,"Popular podcast host Joe Rogan revealed earlier this week Vice President Kamala Harris has not officially said no to being interviewed on his show, but the sticking points to scheduling the interview have been some of her campaign's conditions for doing it.Ro…",https://www.theblaze.com/news/joe-rogan-reveals-whether-vp-harris-will-be-interviewed-on-his-podcast,https://www.theblaze.com/media-library/joe-rogan-reveals-whether-vp-harris-will-be-interviewed-on-his-podcast.jpg?id=53380455&width=1200&height=600&coordinates=0%2C109%2C0%2C110,2024-10-29T15:45:00Z,"Popular podcast host Joe Rogan revealed earlier this week Vice President Kamala Harris has not officially said no to being interviewed on his show, but the sticking points to scheduling the interview… [+2132 chars]",,TheBlaze
39,,"Full transcript of ""Face the Nation with Margaret Brennan,"" Oct. 27, 2024","On this ""Face the Nation with Margaret Brennan"" broadcast, Sen. JD Vance and former Rep. Liz Cheney join Margaret Brennan.",https://www.cbsnews.com/news/face-the-nation-full-transcript-10-27-2024/,https://assets1.cbsnewsstatic.com/hub/i/r/2024/10/27/6fedea83-4d5d-444a-b19c-7677378a905e/thumbnail/1200x630/758c758ecda2f2867599097d49433213/1730041003028.png?v=17b612a59ff4c1e4774d3d0d3ec005e8,2024-10-27T17:44:00Z,"On this ""Face the Nation"" broadcast, moderated by Margaret Brennan: 
<ul><li>GOP vice-presidential nominee Sen. JD Vance, Republican of Ohio</li><li>Former Republican Rep. Liz Cheney of Wyoming </li… [+50096 chars]",cbs-news,CBS News
