,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,Ron Elving,VP debates may alter a close race’s dynamic even when they don't predict the winner,"Vice presidential debates have produced many memorable moments, but it’s hard to say any has made a decisive difference in the election outcome. It’s worth recalling how much media heat and drama they have generated.",https://www.npr.org/2024/09/27/nx-s1-5126658/vice-presidential-debate-history,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3000x1688+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F2f%2F89%2F698a4eb0432aa3cafcc1148605c4%2Funtitled-design-4.jpg,2024-09-28T11:00:00Z,"Vice presidential debates have produced many memorable moments, but its hard to say any has made a decisive difference in the election outcome.
This year the anticipation may be higher than in the p… [+14005 chars]",,NPR
11,William Vaillancourt,‘SNL’ Cold Open: Kamala Dances While Trump Longs For Old Biden,"Featuring Maya Rudolph as Harris, comedian Jim Gaffigan as Tim Walz, Andy Samberg as Doug Emhoff, and Dana Carvey as Joe Biden",http://www.rollingstone.com/tv-movies/tv-movie-news/snl-cold-open-kamala-dances-while-trump-longs-old-joe-biden-1235115618/,https://www.rollingstone.com/wp-content/uploads/2024/09/Screen-Shot-2024-09-29-at-12.24.07-AM.png?w=1358&h=705&crop=1,2024-09-29T04:40:56Z,"Saturday Night Live‘s 50th season premiered with show alum Maya Rudolph reprising her role as “fun aunt” Kamala Harris, this time holding a jovial campaign rally while Donald Trump and JD Vance try n… [+2463 chars]",,Rolling Stone
12,Tony Maglio,The ‘SNL’ 50 Campaign Kicks Off with the Most-Watched Season Premiere Since 2020,"Host Jean Smart and musical guest Jelly Roll were overshadowed by the introduction of the show's Tim Walz, Doug Emhoff, and JD Vance.",https://www.indiewire.com/news/breaking-news/snl-season-50-premiere-ratings-1235052304/,https://www.indiewire.com/wp-content/uploads/2024/09/NUP_205786_00063.jpg?w=650,2024-09-30T23:00:00Z,"“Saturday Night Live‘s” 50th season got off to a good start this past weekend.
Though Jean Smart (“Hacks”) and Jelly Roll were the host and musical guest, respectively, the real stars of “SNL” Episo… [+2273 chars]",,IndieWire
13,Matt Young,‘Trump Is a Scab’: Harris Campaign Fumes Over Trump’s Wild Anti-Overtime Rant,Former president Donald Trump openly admitted that he “hated” to pay his workers overtime at the Trump organization and would even replace those who spoke...,https://www.thedailybeast.com/trump-is-a-scab-harris-campaign-fumes-over-trumps-wild-anti-overtime-rant,https://media.zenfs.com/en/thedailybeast.com/4165c91f2edc403e84e5e6dcb59edb55,2024-09-30T00:01:59Z,Former president Donald Trump openly admitted that he hated to pay his workers overtime at the Trump organization and would even replace those who spoke out about itcomments the Harris campaign immed… [+3595 chars],,Daily Beast
14,Bryan Metzger,Kamala Harris' marijuana stance is hazier than you think,"Harris has long supported marijuana reforms and once backed legalization, but it remains unclear whether she would go further than Biden.",https://www.businessinsider.com/kamala-harris-marijuana-legalization-stance-2024-9,https://i.insider.com/66f45437f9f6733e4bdf9184?width=1200&format=jpeg,2024-09-27T09:30:02Z,"With Trump signaling some support for marijuana legalization, it's still unclear whether Harris would go further than Biden.Saul Loeb/AFP via Getty Images
<ul><li>Kamala Harris has previously suppor… [+5948 chars]",business-insider,Business Insider
15,John L. Dorman,A bloc of Trump voters in key swing states also backs Democratic Senate candidates. Here's why that matters.,A relatively small but significant bloc of Trump's backers are also voting for Democratic Senate candidates. It could help them hold their majority.,https://www.businessinsider.com/trump-harris-senate-ticket-splitting-swing-states-2024-9,https://i.insider.com/66f9b33bf44bdb4cfa37f300?width=1200&format=jpeg,2024-09-29T21:05:35Z,"A slice of voters backing former President Donald Trump are also planning to support Democratic Senate candidates.Scott Olson/Getty Images
<ul><li>Donald Trump hopes to push several swing-state GOP … [+5484 chars]",business-insider,Business Insider
16,Harrison Richlin,"Andy Samberg, Jim Gaffigan, and Dana Carvey Join Maya Rudolph for ‘SNL’ Season 50 Premiere’s Cold Open","We knew Rudolph was returning to play presidential hopeful Kamala Harris, and now we know who's playing her husband, Doug Emhoff, her VP pick, Tim Walz, and her former boss, Joe Biden.",https://www.indiewire.com/news/general-news/maya-rudolph-snl-season-50-premiere-cold-open-1235052178/,https://www.indiewire.com/wp-content/uploads/2024/09/Screenshot-2024-09-29-at-8.15.13 AM.png?w=650,2024-09-29T16:30:00Z,While it was all but official that Maya Rudolph would be playing Democratic presidential nominee Kamala Harris on “Saturday Night Live” Season 50 the minute President Joe Biden dropped out and endors… [+4066 chars],,IndieWire
17,"Molly Bohannon, Forbes Staff, 
 Molly Bohannon, Forbes Staff
 https://www.forbes.com/sites/mollybohannon/",Tim Walz-JD Vance Polls: Walz Remains More Popular Than Vance Ahead Of Tuesday’s Debate,Minnesota Gov. Tim Walz is seemingly viewed more favorably than Ohio Sen. JD Vance in polls.,https://www.forbes.com/sites/mollybohannon/2024/09/30/tim-walz-jd-vance-polls-walz-remains-more-popular-than-vance-ahead-of-tuesdays-debate/,"https://imageio.forbes.com/specials-images/imageserve/66bd16e6f39a391825b03524/0x0.jpg?format=jpg&crop=3652,2055,x0,y145,safe&height=900&width=1600&fit=bounds",2024-09-30T19:26:46Z,"Ohio Sen. JD Vance and Minnesota Gov. Tim Walz have each been thrust into the spotlight as the running mate picks of former President Donald Trump and Vice President Kamala Harris, and recent polls s… [+5014 chars]",,Forbes
18,Hannah Giorgis,Even SNL Is All About the Vibes,The show’s Season 50 premiere set the tone for how it will cover the presidential election’s final weeks.,https://www.theatlantic.com/culture/archive/2024/09/saturday-night-live-season-50-premiere-kamala-harris/680075/,https://cdn.theatlantic.com/thumbor/OLlIVUFihvWHRGcp06eT9CQDceU=/0x218:3000x1780/1200x625/media/img/mt/2024/09/GettyImages_2174677104/original.jpg,2024-09-29T16:52:57Z,"Last night’s episode of Saturday Night Live, the premiere of the comedy juggernaut’s 50th season, started with a battle of vibes. The lengthy cold open ping-ponged between campaign rallies for the tw… [+6519 chars]",,The Atlantic
19,Anna Rascouët-Paz,"No, Jeff Walz Didn't Say Said His Brother, Tim, Was Neighborhood Bully","Jeff Walz said his brother, vice presidential candidate Tim Walz, was the neighborhood bully.",https://www.snopes.com//fact-check/brother-jeff-tim-walz-neighborhood-bully/,https://mediaproxy.snopes.com/width/1200/https://media.snopes.com/2024/09/tim_and_jeffrey_walz.jpg,2024-09-27T20:47:00Z,"A rumor that Jeffrey Walz, the brother of Democratic vice presidential candidate and Minnesota Gov. Tim Walz, said that Tim Walz was a bully was circulating online at the end of September 2024, as th… [+2416 chars]",,Snopes.com
20,"Sara Dorn, Forbes Staff, 
 Sara Dorn, Forbes Staff
 https://www.forbes.com/sites/saradorn/",Vance-Walz Debate: Here’s What To Know—Including How To Watch,The debate is set for Tuesday at 9 p.m. EDT on CBS.,https://www.forbes.com/sites/saradorn/2024/09/30/vance-walz-debate-heres-what-to-know-including-how-to-watch/,https://imageio.forbes.com/specials-images/imageserve/66f2e1919e5dd65b7aa2a9c4/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-09-30T19:42:42Z,"Republican vice presidential nominee, Sen. JD Vance, R-Ohio, and Democratic vice presidential candidate, Minnesota Gov. Tim Walz, will debate Tuesday on CBS in their first faceoff and what could be t… [+4940 chars]",,Forbes
21,"Sara Dorn, Forbes Staff, 
 Sara Dorn, Forbes Staff
 https://www.forbes.com/sites/saradorn/",Mics Will Be Unmuted During Next Week’s Vance-Walz Debate—Here’s What Else To Know About The Faceoff,The debate is set for Oct. 1 at 9 p.m. ET on CBS.,https://www.forbes.com/sites/saradorn/2024/09/27/mics-will-be-unmuted-during-next-weeks-vance-walz-debate-heres-what-else-to-know-about-the-faceoff/,https://imageio.forbes.com/specials-images/imageserve/66f2e1919e5dd65b7aa2a9c4/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-09-27T17:21:38Z,"Republican vice presidential nominee, Sen. JD Vance, R-Ohio, and Democratic vice presidential candidate, Minnesota Gov. Tim Walz, will debate Tuesday with unmuted microphones, a departure from the ru… [+5062 chars]",,Forbes
22,Ted Johnson,CBS News’ JD Vance-Tim Walz Debate Will Feature Hot Mics,"CBS News unveiled the rules for Tuesday’s vice presidential debate between Republican JD Vance and Democrat Tim Walz, indicating that the candidates mics will not be muted during the event. “CBS News reserves the right to turn off candidate microphones,” the …",http://deadline.com/2024/09/vice-presidential-debate-mics-cbs-news-vance-walz-1236101982/,https://deadline.com/wp-content/uploads/2024/08/Tim-Walz-and-JD-Vance.jpg?w=1024,2024-09-27T19:17:23Z,"CBS News unveiled the rules for Tuesday’s vice presidential debate between Republican JD Vance and Democrat Tim Walz, indicating that the candidates mics will not be muted during the event.
“CBS New… [+1453 chars]",,Deadline
23,businessinsider.com,The JD Vance and Tim Walz debate is likely the last big night of the 2024 campaign. Here's what to expect,"Tim Walz and JD Vance will be secondary characters in their own debate.
Drew Hallowell/Getty Images; Andrew Harnik/Getty Images; Brandon Bell/Getty Images; Rebecca Zisser/BI
Ohio Sen. JD Vance and Minnesota Gov. Tim Walz will face off in their long-awaited de…",https://biztoc.com/x/6d927049502aaf2d,https://biztoc.com/cdn/6d927049502aaf2d_s.webp,2024-09-28T11:38:33Z,Tim Walz and JD Vance will be secondary characters in their own debate.Drew Hallowell/Getty Images; Andrew Harnik/Getty Images; Brandon Bell/Getty Images; Rebecca Zisser/BIOhio Sen. JD Vance and Minn… [+139 chars],,Biztoc.com
24,Teri Michele Youmans,"Jimmy Carter Awakened My Patriotism in 1976. As He Turns 100, I’m Finding It Again","Jimmy Carter helped awaken my patriotism in 1976. On his centennial birthday, I'm finding it again.",https://time.com/7026801/jimmy-carter-100-centennial-patriotism/,https://api.time.com/wp-content/uploads/2024/09/carter.jpg?quality=85&w=1024&h=628&crop=1,2024-09-30T21:00:00Z,"In 2017, I traveled with my two teenage children to Plains, Ga., from Jacksonville, Fla., to hear Jimmy Carter teach Sunday school at Maranatha Baptist Church.
My son Gibson asked for this trip to c… [+5954 chars]",time,Time
25,Sara Swann,Do you know Vance and Walz’s talking points? Prep for the vice presidential debate with fact checks,"Republican Ohio Sen. JD Vance and Democratic Minnesota Gov. Tim Walz will face off for the first time Oct. 1 at the CBS News vice presidential debate in New York […]
The post Do you know Vance and Walz’s talking points? Prep for the vice presidential debate w…",https://www.poynter.org/fact-checking/2024/jd-vance-tim-walz-debate-date-time/,https://www.poynter.org/wp-content/uploads/2024/09/AP24273046891797.jpg,2024-09-30T11:00:25Z,"Republican Ohio Sen. JD Vance and Democratic Minnesota Gov. Tim Walz will face off for the first time Oct. 1 at the CBS News vice presidential debate in New York City.
This is the only scheduled vic… [+6284 chars]",,Poynter
26,Ted Johnson,Dave Bautista Backs Kamala Harris In Get-Out-The-Vote Message,"Dave Bautista posted a get-out-the vote message wearing a Kamala Harris-Tim Walz shirt, as he told his social media followers “made by freedom hear.” The WWE star and actor wrote on Instagram, “Made my freedom heard. Voting early took me 20 mins—no excuses. F…",http://deadline.com/2024/09/dave-bautista-endorses-kamala-harris-1236103435/,https://deadline.com/wp-content/uploads/2024/09/Dave-Bautista-and-Kamala-Harris.jpg?w=1024,2024-09-30T15:01:33Z,"Dave Bautista posted a get-out-the vote message wearing a Kamala Harris-Tim Walz shirt, as he told his social media followers “made by freedom hear.”
The WWE star and actor wrote on Instagram, “Made… [+755 chars]",,Deadline
27,Alex Kasprak,Has Tim Walz Misrepresented His Military Service?,Walz served in the Minnesota National Guard for 24 years. He did not see combat.,https://www.snopes.com//news/2024/09/30/tim-walz-military-service/,https://mediaproxy.snopes.com/width/1200/https://media.snopes.com/2024/09/walz-military.jpg,2024-09-30T13:00:00Z,"<ul><li>The claim that Walz ""abandoned"" his National Guard unit right before he would have been deployed to Iraq is a subjective allegation leveled by a small number of former National Guardsmen and … [+12583 chars]",,Snopes.com
28,Edith Olmsted,Taylor Swift Has Republicans Seeing Red,"Who’s afraid of little old me? Republicans, it seems, who are unsurprisingly pissed that Taylor Swift endorsed Kamala Harris earlier this month. 
A recent NBC News poll found that 47 percent of Republicans had an unfavorable view of Swift, a significant incr…",https://newrepublic.com/post/186479/taylor-swift-republicans-approval-rating,https://images.newrepublic.com/92de801f57c542a6ff7a9dc2e9899d5f794117a8.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-09-27T20:40:32Z,"The V.P. debate will take place at 9 p.m. at the CBS Broadcast Center in New York, and, just like Harris and Trumps debate in Philadelphia, there will be no audience in the studio. Candidates will ha… [+1053 chars]",,The New Republic
29,Edith Olmsted,Trump’s Idiot Son Still Thinks Picking J.D. Vance Was a Great Idea,"Donald Trump, Jr. is still singing the praises of J.D. Vance, who he advocated should be his father’s running mate, even as the Ohio senator’s favorability plummets. 
During an interview on Fox News Sunday, host Maria Bartiromo asked Don Jr. what he expected…",https://newrepublic.com/post/186497/donald-trump-jr-jd-vance-popularity,https://images.newrepublic.com/8f8f25c3b18fa739a6acf4f56e2c39f66d143051.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-09-30T13:22:29Z,"The V.P. debate will take place at 9 p.m. at the CBS Broadcast Center in New York, and, just like Harris and Trumps debate in Philadelphia, there will be no audience in the studio. Candidates will ha… [+1053 chars]",,The New Republic
30,Ellie Quinlan Houghtaling,Donald Trump Still Wants to Dismantle Critical Hurricane Agency,"Hurricane Helene has derailed the Republican presidential ticket’s campaign across the South, forcing Trump’s vice presidential pick, J.D. Vance, to cancel several stops in Georgia. But the 20-foot storm surge–inducing, tornado-spawning weather event hasn’t y…",https://newrepublic.com/post/186474/trump-dismantle-noaa-hurricane-agency,https://images.newrepublic.com/8729d0a0f63500fb7fa03e677e12a332d282f8b0.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-09-27T20:06:28Z,"The V.P. debate will take place at 9 p.m. at the CBS Broadcast Center in New York, and, just like Harris and Trumps debate in Philadelphia, there will be no audience in the studio. Candidates will ha… [+1053 chars]",,The New Republic
31,Hafiz Rashid,Supreme Court Refuses to Save RFK Jr.’s Shady Pro-Trump Ballot Plan,"Robert F. Kennedy Jr. won’t be on the New York ballot this November, despite his best efforts.
The former independent presidential candidate made a last-ditch appeal to the Supreme Court to remain on the ballot in New York, but was denied Friday. No dissent …",https://newrepublic.com/post/186476/supreme-court-rejects-rfk-jr-pro-trump-ballot-plan,https://images.newrepublic.com/e8d9831dae2153b6cdebc46eb83d040dc46df549.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-09-27T20:40:46Z,"The V.P. debate will take place at 9 p.m. at the CBS Broadcast Center in New York, and, just like Harris and Trumps debate in Philadelphia, there will be no audience in the studio. Candidates will ha… [+1053 chars]",,The New Republic
32,Robert McCoy,Trump Is So Mad About His Bad Press That He’s Unleashed a New Threat,"On Friday afternoon, Donald Trump called for the prosecution of Google for displaying negative stories about him. The remarks are characteristic of the Republican nominee, who often vows retribution and elevates baseless claims of bias, but chilling nonethele…",https://newrepublic.com/post/186471/trump-proseuction-threat-bad-press-coverage,https://images.newrepublic.com/bbea6a00be508c6fdf3217d5b36b4008397c2433.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-09-27T20:22:29Z,"The V.P. debate will take place at 9 p.m. at the CBS Broadcast Center in New York, and, just like Harris and Trumps debate in Philadelphia, there will be no audience in the studio. Candidates will ha… [+1053 chars]",,The New Republic
33,Taija PerryCook,Rumors Walz Wasn't Really a Football Coach Continue To Spread. Here Are the Facts,"Claims that Walz has ""stolen valor"" extends beyond his military career and into his coaching history.",https://www.snopes.com//news/2024/09/30/walz-football-coach-claims/,https://mediaproxy.snopes.com/width/1200/https://media.snopes.com/2024/09/coach_walz_dnc.jpg,2024-09-30T22:46:00Z,"<ul><li>Tim Walz was not the head coach of the Mankato West High School team; he primarily served as the team's defensive coordinator, which means he was one member of the team's coaching staff. We d… [+4809 chars]",,Snopes.com
34,Michael Boyle,Jim Gaffigan and Bowen Yang Reveal Their ‘SNL’ VP Impressions,"NBC/SNL 
Going into the season 50 premiere of Saturday Night Live, there was a lot of fan speculation over who’d play the two biggest new names in the 2024 presidential election, Tim Walz and JD Vance. The cold open started with a rally for Kamala Harris (pl…",https://www.thedailybeast.com/jim-gaffigan-and-bowen-yang-reveal-their-snl-vp-impressions,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1080,w_1920,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1727592070/Shot1_u8fscq",2024-09-29T06:58:49Z,"Going into the season 50 premiere of Saturday Night Live, there was a lot of fan speculation over whod play the two biggest new names in the 2024 presidential election, Tim Walz and JD Vance. The col… [+2375 chars]",,Daily Beast
35,Mark Liberman,"""She stopped every single one of them""","Several months ago (""A new Trump speaking style?"", 8/10/2024), I gave an example to support my subjective impression that Donald Trump's speaech is becoming less fluent. The clip included some cases of word-finding difficulties, as in this characterization of…",https://languagelog.ldc.upenn.edu/nll/?p=66259,,2024-09-30T11:02:07Z,"« previous post | 
A couple of months ago (""A new Trump speaking style?"", 8/10/2024), I gave an example to support my subjective impression that Donald Trump's speaech is becoming less fluent. The c… [+1478 chars]",,Upenn.edu
36,staff@slashfilm.com (Ethan Anderton),Saturday Night Live Season 50 Premiere Limps Through Stale Bits And Wastes The Brilliant Jean Smart,Saturday Night Live season 50 started with a bit of a disappointment that wasn't worthy of Hacks star Jean Smart. But there are some bright spots.,https://www.slashfilm.com/1676039/saturday-night-live-season-50-jean-smart-episode-review-recap/,https://www.slashfilm.com/img/gallery/saturday-night-live-season-50-premiere-limps-through-stale-bits-and-wastes-the-brilliant-jean-smart/l-intro-1727631057.jpg,2024-09-29T18:45:31Z,"I Love Lucy If there's one other sketch that came close to being great, it was this riff on ""I Love Lucy."" As nonsensical as it is, this faux episode of CNN's ""History of the Sitcom"" highlights the r… [+2235 chars]",,/FILM
37,pbs.org,News Wrap: Vance and Walz campaign in battleground states days before VP debate,"In our news wrap Saturday, vice presidential candidates JD Vance and Tim Walz campaigned in the battleground states of Pennsylvania and Michigan, two separate Russian drone attacks in northeastern Ukraine killed nearly a dozen people, and SpaceX launched a mi…",https://biztoc.com/x/9a66419826bc5471,https://biztoc.com/cdn/9a66419826bc5471_s.webp,2024-09-28T21:43:11Z,"In our news wrap Saturday, vice presidential candidates JD Vance and Tim Walz campaigned in the battleground states of Pennsylvania and Michigan, two separate Russian drone attacks in northeastern Uk… [+132 chars]",,Biztoc.com
38,Jordan Liles,Video Does Not Show Walz Giving Middle Finger to Crowd at Minnesota-Michigan Football Game,"A video authentically shows Tim Walz giving the middle finger to heckling fans at the Minnesota-Michigan college football game on Sept. 28, 2024.",https://www.snopes.com//fact-check/walz-middle-finger-michigan/,https://mediaproxy.snopes.com/width/1200/https://media.snopes.com/2024/09/walz_finger_michigan_featured.jpg,2024-09-30T23:58:00Z,"Claim:
A video authentically shows Tim Walz giving the middle finger to heckling fans at the Minnesota-Michigan college football game on Sept. 28, 2024.
Just three days ahead of the 2024 U.S. vice-… [+4888 chars]",,Snopes.com
39,Walter Einenkel,"Tim Walz Is Very Good At This, Part Infinity","One of Minnesota Gov. Tim Walz’s strengths is his down-to-earth, approachable personality, something only accentuated by how weird Ohio Sen. JD Vance repeatedly acts. 
On Tuesday, Walz posted a short video from a campaign stop last week at local eatery H&H So…",https://crooksandliars.com/2024/09/tim-walz-very-good-part-infinity,https://crooksandliars.com/files/primary_image/24/09/53914412172_8c44ae49e6_z.jpg,2024-09-27T12:37:37Z,"One of Minnesota Gov. Tim Walzs strengths is his down-to-earth, approachable personality, something only accentuated by how weird Ohio Sen. JD Vance repeatedly acts. 
On Tuesday, Walz posted a short… [+675 chars]",,Crooksandliars.com
40,Tom Jones,To fact-check or not: the big question ahead of another debate,"There’s a debate this week. Vice presidential candidates JD Vance and Tim Walz will square off Tuesday at 9 p.m. Eastern. CBS will host with “Face the Nation” moderator Margaret […]
The post To fact-check or not: the big question ahead of another debate appea…",https://www.poynter.org/commentary/2024/cbs-news-moderators-fact-check-debate-jd-vance-tim-walz/,https://www.poynter.org/wp-content/uploads/2024/09/unnamed-2024-09-29T202703.538.jpg,2024-09-30T11:30:38Z,Theres a debate this week. Vice presidential candidates JD Vance and Tim Walz will square off Tuesday at 9 p.m. Eastern. CBS will host with Face the Nation moderator Margaret Brennan and CBS Evening … [+12118 chars],,Poynter
41,,[Removed],[Removed],https://removed.com,,2024-09-30T18:56:31Z,[Removed],,[Removed]
42,Scoop Harrison,Jim Gaffigan Absolutely Nails Tim Walz on SNL’s Season 50 Premiere: Watch,"Jim Gaffigan portrayed Tim Walz, and Dana Carvey played Joe Biden during the cold open of Saturday Night Live's season 50 premiere.",https://consequence.net/2024/09/jim-gaffigan-tim-walz-saturday-night-live/,https://consequence.net/wp-content/uploads/2024/09/Jim-Gaffigan-as-Tim-Walz-on-SNL.jpeg,2024-09-29T04:51:57Z,"Saturday Night Live kicked off its 50th season with a star-studded cold open that quickly answered the question of who will be portraying key figures during this year’s election cycle.
Most notably,… [+988 chars]",,Consequence.net
43,maxwelton,Walking with Scout and Tim Walz,"Matt from ""weratedogs"" ambles through an off-leash park in Minnesota with VP candidate TIm Walz and his rescue dog Scout in another celebrity dog-walking interview. Hard-hitting questions about some of Scout's past scandals are answered! (No politics as such,…",https://www.metafilter.com/205720/Walking-with-Scout-and-Tim-Walz,https://cdn.mefi.us/images/mefi/apple-touch-icon.png,2024-09-30T23:33:46Z,"« Older Some kinda muppet-looking thing singing The...   |   Poem, emo, me, m, om, mio. comic Newer »",,Metafilter.com
