,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,mfriel@businessinsider.com (Mikhaila Friel),Election betting odds tighten as polls show Harris has momentum,Kamala Harris' odds jumped overnight following a new poll that showed she held a surprise lead over Donald Trump in Iowa.,https://www.businessinsider.com/election-betting-markets-kamala-harris-gains-donald-trump-2024-11,https://i.insider.com/672787355ec9bfa3d63b6e4d?width=1200&format=jpeg,2024-11-03T16:27:18Z,"Vice President Kamala Harris' betting odds jumped overnight after a new poll showed she held a surprise lead over former President Donald Trump in Iowa a state he won easily in both 2016 and 2020.
A… [+1284 chars]",business-insider,Business Insider
11,jsor@businessinsider.com (Jennifer Sor),"The US economy is in for a double shock if Trump is elected president, Nobel economist Paul Krugman says","Trump is proposing two policies that could result in a double-shock for the US economy, according to Nobel economist Paul Krugman.",https://www.businessinsider.com/trump-harris-economy-outlook-inflation-job-market-election-paul-krugman-2024-10,https://i.insider.com/66842df41aace5b3ada3b1fb?width=1200&format=jpeg,2024-10-31T13:55:39Z,"The US could be in for twin shocks if Trump becomes president for a second time, Nobel economist Paul Krugman said.
The Nobel economist pointed in particular to the former president's plan to raise … [+2666 chars]",business-insider,Business Insider
12,NPR Washington Desk,"Trump, using violent language, attacks 'war hawk' Liz Cheney","""Let's see how she feels about it, you know, when the guns are trained on her face,"" Trump said while criticizing Cheney's support of the U.S.-led conflicts in the Middle East.",https://www.npr.org/2024/11/01/g-s1-31443/trump-liz-cheney,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/6164x3467+0+321/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F7a%2F9f%2F317d420441eba5c3a9647ea10bcb%2Fgettyimages-2179760093.jpg,2024-11-01T10:11:05Z,"Former President Donald Trump lashed out against former GOP Rep. Liz Cheney in Arizona on Thursday, using violent language and insults to describe the most prominent Republican supporter of his oppon… [+1675 chars]",,NPR
13,NPR Washington Desk,"Trump, using violent language, attacks 'war hawk' Liz Cheney","""Let's see how she feels about it, you know, when the guns are trained on her face,"" Trump said while criticizing Cheney's support of the U.S.-led conflicts in the Middle East.",https://www.npr.org/2024/11/01/g-s1-31443/2024-election-trump-harris-cheney,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/7151x4022+0+12/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fdc%2F7a%2Fa5f494074856ad3c9689720f5347%2Fgettyimages-2181497326.jpg,2024-11-01T10:11:05Z,"Former President Donald Trump lashed out against former GOP Rep. Liz Cheney in Arizona on Thursday, using violent language and insults to describe the most prominent Republican supporter of his oppon… [+1786 chars]",,NPR
14,Susan Davis,Meet the Democrats using porn ads to convince Trump voters to stay home,Two friends launched a political action committee to run anti-Trump ads in perhaps the last untouched advertising market in politics: pornographic websites.,https://www.npr.org/2024/11/01/nx-s1-5168877/2024-election-pac-trump-porn-sites,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/1915x1077+0+7/resize/1400/quality/100/format/png/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fe9%2F4f%2F84f6c0734be39f63b7cc14895947%2Ftrumppornban.png,2024-11-01T09:00:00Z,"Earlier this year, Wally Nowinski and his buddy Matt Curry were texting back and forth about what they two regular voters with no ties to any political campaign could do to defeat Donald Trump in the… [+3824 chars]",,NPR
15,Sergio Martínez-Beltrán,"Pushed by public opinion shift, Democrats adopt immigration restrictions","President Biden has issued a number of immigration-related executive actions that mimic those of the Trump administration, and VP Harris has promised she’ll continue restrictive policies.",https://www.npr.org/2024/10/29/nx-s1-5171441/democrats-shift-immigration,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/8256x4644+0+99/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F33%2Ff4%2Fc37c5f8e441eaa836a8749118a2c%2Fgettyimages-1246100358.jpg,2024-11-01T20:51:38Z,"When President Joe Biden took office on January 20, 2021, he did what he had promised: he rescinded many of former President Donald Trumps draconian immigration policies.
But three years into his pr… [+8517 chars]",,NPR
16,Talia Lakritz,Photos show the biggest moments of the 2024 election so far,The 2024 presidential election has been full of memorable moments and unexpected twists.,https://www.businessinsider.com/donald-trump-kamala-harris-election-biggest-moments-photos-2024-10,https://i.insider.com/67228e299b3250dbbceb3f41?width=1200&format=jpeg,2024-10-31T15:39:27Z,"Donald Trump and Kamala Harris on the debate stage.SAUL LOEB / AFP
<ul><li>The 2024 election has been full of memorable moments and unexpected twists.</li><li>It began as a Trump-Biden rematch, then… [+13730 chars]",business-insider,Business Insider
17,"Lloyd Lee,John L. Dorman",Kamala Harris' new lead in top Iowa poll could bode well for her in some key swing states,"A new Iowa poll shows Harris ahead of Trump by three points, a major shift in a state that has voted red in the past two presidential elections.",https://www.businessinsider.com/harris-trump-iowa-polling-lead-swing-states-2024-11,https://i.insider.com/6727a4075ec9bfa3d63b6ef1?width=1200&format=jpeg,2024-11-03T17:29:29Z,"A new Des Moines Register/Mediacom poll showed Vice President Kamala Harris with an advantage in GOP-leaning Iowa.ANGELA WEISS/AFP via Getty Images
<ul><li>A new Des Moines Register/Mediacom Iowa po… [+5338 chars]",business-insider,Business Insider
18,Eve Crosbie,Kamala Harris mocks Donald Trump as she joins long list of politicians to cameo on 'Saturday Night Live',"During her cameo, Harris appeared to poke fun at a recent video of Trump struggling to climb into a garbage truck at a campaign event.",https://www.businessinsider.com/kamala-harris-mocks-donald-trump-surprise-saturday-night-live-cameo-2024-11,https://i.insider.com/67277087192f52589855c1d6?width=1200&format=jpeg,2024-11-03T17:19:43Z,"Vice President Kamala Harris joined actor Maya Rudolph on ""Saturday Night Live.""Charly Triballeau/AFP via Getty Images
<ul><li>Kamala Harris appeared on ""Saturday Night Live"" for a cameo ahead of th… [+2923 chars]",business-insider,Business Insider
19,Ximena Bustillo,Harris and Trump will bring their closing arguments to 2 key Southwest swing states,"With five days left until Election Day, the candidates are expected to make a pitch to Latino voters in Arizona and Nevada — and talk about border security, one of the biggest issues for the campaign.",https://www.npr.org/2024/10/31/nx-s1-5172910/2024-election-kamala-harris-donald-trump-arizona-nevada,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3000x1688+0+156/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fed%2F9a%2Fdb1e0d26437e81548f048b6d9dc9%2Fap24303109400818.jpg,2024-10-31T09:00:00Z,"The presidential campaign heads west on Thursday as Vice President Harris and former President Donald Trump take their closing arguments to voters in the critical swing states of Arizona and Nevada.… [+2493 chars]",,NPR
20,,Critics Trash Donald Trump Jr. And Eric Trump For 'On The Nose' Halloween Costumes,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_5b2c6178-7f9f-4b55-9a82-f23cfd44006f,,2024-11-01T09:29:28Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",,Yahoo Entertainment
21,Lily Mae Lazarus,Rattled Trump Rages After Shock Iowa Poll Favors Harris: ‘Trump Hater’,"Last minute polling out of Iowa appears to have rattled Donald Trump, who was initially projected to win the deep-red Hawkeye State. The GOP presidential...",https://www.thedailybeast.com/rattled-donald-trump-rages-after-shock-iowa-poll-favors-kamala-harris-trump-hater/,https://s.yimg.com/ny/api/res/1.2/I2irmrfN6gmSId5ATNImiQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/thedailybeast.com/f00dad2c84a864baa12d069116d637bd,2024-11-03T18:09:21Z,"Last minute polling out of Iowa appears to have rattled Donald Trump, who was initially projected to win the deep-red Hawkeye State.
The GOP presidential nominee slammed unfavorable numbers for his … [+2286 chars]",,Daily Beast
22,Rachel Treisman,It's not just D.C.: Satirical Trump statues are appearing in cities across the U.S.,Trump statues appeared next to sculptures of nude women in Portland and Philadelphia. The plaques bear the title In Honor of a Lifetime of Sexual Assault and quote Trump's Access Hollywood remarks.,https://www.npr.org/2024/10/31/nx-s1-5173569/trump-statues-portland-philadelphia-sexual-assault,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/5792x3258+0+301/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fb6%2F8d%2Fc3de06e049fd870a7a2496e7881f%2Fgettyimages-2181374385.jpg,2024-10-31T18:03:36Z,"Divisive statues mocking former President Donald Trump arent just sprouting up in Washington, D.C
.: Similar structures have spread to other cities in recent days.
Last week, two bronze-colored sta… [+4212 chars]",,NPR
23,The Associated Press,Questions arise over White House transcript of Biden call to Latino activists,Sources told AP that protocol was not followed in editing a transcript of a call the president had with Latino activists responding to comments made by comedian Tony Hinchcliffe at a Trump rally.,https://www.npr.org/2024/11/01/nx-s1-5175062/white-house-transcript-record-biden-remarks,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/4280x2408+0+80/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F4c%2Fb3%2Fb96306fa460ca2b630f050374203%2Fap24303697832123.jpg,2024-11-01T13:32:28Z,"White House press officials altered the official transcript of a call in which President Joe Biden appeared to take a swipe at supporters of Donald Trump, drawing objections from the federal workers … [+5542 chars]",,NPR
24,Quinn Klinefelter,"After a chaotic vote count in 2020, here's what Detroit will do differently this year","Four years ago, Trump supporters, motivated in part by false election fraud claims, loudly protested at a Detroit counting facility. Election officials are determined to avoid a repeat of the chaos.",https://www.npr.org/2024/10/31/nx-s1-5161536/after-a-chaotic-vote-count-in-2020-heres-what-detroit-will-do-differently-this-year,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/6586x3705+0+344/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F4c%2Fd5%2Feb019db94a2ea9572540a4e421a4%2Fgettyimages-1229462274.jpg,2024-10-31T09:00:00Z,"DETROIT In 2020, what was then called the TCF Center became a tinderbox as Detroit poll workers counted the presidential election results.
A crowd of Republican observers at the center grew increasi… [+4904 chars]",,NPR
25,Leila Fadel,"First Gaza, now Lebanon: How support for Israel’s war is influencing Michigan voting","Many Muslim and Arab American voters are leaning toward third-party candidates or not voting, feeling neither main candidate values their families' lives. Others are choosing between Harris and Trump.",https://www.npr.org/2024/11/01/g-s1-30762/michigan-voting-israel-lebanon-gaza-war,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/5500x3094+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fbb%2Fc8%2F2ae9eda04c36ac83be152a200c29%2F2024-10-08t022933z-1380968308-rc2zfaavv5pm-rtrmadp-3-israel-palestiiams-dearborn-vigil.JPG,2024-11-01T09:00:00Z,"DEARBORN, Mich. This city, home to one of the largest Arab American communities in the country, is a city in deep mourning over two wars in the Middle East thousands of miles away.
The signs of that… [+10293 chars]",,NPR
26,Domenico Montanaro,10 key demographic groups that could decide the presidential election,"From voters young and older to the potentially very wide gender gap, here's what to watch for as the election results come in.",https://www.npr.org/2024/11/03/nx-s1-5175772/2024-election-voters-demographics-trump-harris,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/1024x576+0+54/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fbb%2F20%2Fc8ac4a5244d1a09b77038d11823e%2Fgettyimages-2180057755.jpg,2024-11-03T09:00:00Z,"If the polls are to be believed, this presidential election is expected to be tight. But beneath the closeness of the head-to-head numbers, there have been some important shifts happening in American… [+12504 chars]",,NPR
27,Allie Kelly,How the cost of childcare is expected to change under Trump or Harris,BI looked at Harris and Trump's past track records and proposed policies to see how the election could affect childcare affordability.,https://www.businessinsider.com/childcare-costs-presidential-election-scenarios-parents-paid-leave-harris-trump-2024-10,https://i.insider.com/671bb3ac9b3250dbbcea1bc0?width=1200&format=jpeg,2024-11-01T09:00:04Z,"Getty Images; Jenny Chang-Rodriguez/BI
<ul><li>The cost of childcare is weighing on American families.</li><li>Below are some of the policies Harris and Trump have proposed to address these worries.… [+5238 chars]",business-insider,Business Insider
28,Bree Fowler,"Election 2024 Will Be Fair and Secure, Experts Say. Disregard the Noise","It's not the security of the election process that experts are worried about, it's the efforts to discredit that process.",https://www.cnet.com/news/politics/election-2024-will-be-fair-and-secure-experts-say-disregard-the-noise/,https://www.cnet.com/a/img/resize/5b89b46d5fa8fd179e05846f7ce1685e1928afcb/hub/2024/09/10/c73d0291-93eb-4f78-a03d-acfe4d1f3f4f/election-series-v700000.png?auto=webp&fit=crop&height=675&width=1200,2024-10-31T21:48:40Z,"The seemingly never-ending 2024 presidential election is in its final sprint, with early voting underway in some states and less than a week to go before voting hits its zenith on Election Day.
The … [+10866 chars]",,CNET
29,Bryan Metzger,The closing note of the 2024 campaign: How dare you?,"From an offensive joke about Puerto Rico, to a Biden gaffe, to Mark Cuban, both sides have tried to harness outrage in the election's final days.",https://www.businessinsider.com/election-trump-harris-outrage-garbage-mark-cuban-puerto-rico-2024-11,https://i.insider.com/6724d71ba0a0cc14f2257199?width=1200&format=jpeg,2024-11-01T20:31:08Z,"From an offensive joke about Puerto Rico to garbage trucks to Mark Cuban, each campaign tried to harness outrage in the final week of the election.Chip Somodevilla/Getty Images
<ul><li>The final wee… [+5723 chars]",business-insider,Business Insider
30,Eliza Relman,JD Vance says pumping more oil will make housing cheaper. Economists say that's a stretch.,"Economists say when it comes to home building, looser rules, cheaper building materials, and more workers are more important than energy costs.",https://www.businessinsider.com/jd-vance-drilling-oil-housing-rent-home-prices-construction-2024-10,https://i.insider.com/6722a66601ea6d83dee54029?width=1200&format=jpeg,2024-11-01T09:00:01Z,"Chip Somodevilla/Getty Images; iStock; Rebecca Zisser/BI
<ul><li>Both presidential campaigns have discussed ideas for cutting housing costs.</li><li>JD Vance says a Trump administration would build … [+5286 chars]",business-insider,Business Insider
31,,Trump Gets Shocking News From Double Whammy of Poll Results,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_34c8619f-e789-46d9-98e3-5fb58d580139,,2024-10-31T13:51:43Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",,Yahoo Entertainment
32,Sam Nunn,Who Will Work For Our New President–and Our Nation?,"National security requires the top independent, top flight Presidential advisors that Donald Trump has shown he will not abide.",https://time.com/7171540/sam-nunn-who-will-work-for-trump-national-security/,https://api.time.com/wp-content/uploads/2018/01/trump_pentagon.jpg?quality=85&w=1200&h=628&crop=1,2024-11-02T13:00:00Z,"After serving in the U.S. Senate for four terms, people often ask me about how I think about this coming Presidential election. My answer:  in a troubled world with lots of moving parts including mul… [+4519 chars]",time,Time
33,"JILL COLVIN, DARLENE SUPERVILLE, BILL BARROW and JONATHAN J. COOPER",Trump talks about reporters being shot and says he shouldn't have left White House after 2020 loss,"Donald Trump gave a profane and conspiracy-laden speech two days before the presidential election, talking about reporters being shot and suggesting he...",https://www.yahoo.com/news/harris-goes-church-while-trump-184546303.html,https://s.yimg.com/ny/api/res/1.2/iGrL3lO1Z_UvAJRLtnfQxA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap.org/d443d8ae02e2f9392a99210f0b0d07af,2024-11-03T18:45:46Z,"Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
L… [+6616 chars]",,Yahoo Entertainment
34,Liam Archacki,New York Times Editorial Board Rips Apart Donald Trump in Single Paragraph,"The editorial board of The New York Times just eviscerated Donald Trump in a single paragraph. The piece, published on Saturday, was only the Times’ latest...",https://www.thedailybeast.com/new-york-times-editorial-board-rips-apart-donald-trump-in-single-paragraph/,https://s.yimg.com/ny/api/res/1.2/Aqzu.bJRpUTfGnT_60gMFA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/thedailybeast.com/4524f476f4a1cc1d1c43e0a5d8aac418,2024-11-03T00:10:47Z,"The editorial board of The New York Times just eviscerated Donald Trump in a single paragraph.
The piece, published on Saturday, was only the Times latest attack on the former president during the r… [+2728 chars]",,Daily Beast
35,Eric Cortellessa,Why Trump Thinks He Needs Young Men to Win,The Trump campaign believes it can only beat Kamala Harris by turning out a specific set of young men to the polls.,https://time.com/7171535/donald-trump-harris-young-men/,https://api.time.com/wp-content/uploads/2024/11/GettyImages-2181420636.jpg?quality=85&w=1024&h=628&crop=1,2024-11-01T22:17:07Z,"If Donald Trump reclaims the White House, he will have one voting demographic to thank for it: men. Thats the fundamental theory of the Trump campaign. In the elections final weeks, the former Presid… [+6166 chars]",time,Time
36,Rebecca Schneid,The Republicans Crossing Party Lines and Voting For Harris Over Trump,Former Governor of California Arnold Schwarzenegger joins a growing number of Republicans who are voting for Kamala Harris over Donald Trump.,https://time.com/7160907/republicans-crossing-party-lines-voting-kamala-harris-over-donald-trump/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2171848317.jpg?quality=85&w=1200&h=628&crop=1,2024-10-31T18:06:25Z,"With the general election between Vice President Kamala Harris and former President Donald Trump upon us, endorsements from high-profile figures hold much significance. Especially those that involve … [+10120 chars]",time,Time
37,Rebecca Schneid,Here’s What Time the Polls Close in Every State,The presidential election between Republican candidate Donald Trump and Democratic nominee Kamala Harris will come to a head on Nov. 5.,https://time.com/7171615/heres-what-time-the-polls-close-in-every-state/,https://api.time.com/wp-content/uploads/2024/11/GettyImages-2181612592.jpg?quality=85&w=1024&h=628&crop=1,2024-11-02T14:29:11Z,The presidential election between Republican candidate Donald Trump and Democratic nominee Kamala Harris will come to a head on Nov. 5 as final voters cast their ballots. Thats not the only thing tha… [+4258 chars],time,Time
38,Simmone Shah,The Top Five Campaign Moments on TikTok,"TIME spoke to an expert about the top five moments on TikTok from the presidential campaign, from the Trump McDonald's stunt to the debate.",https://time.com/7160873/trump-harris-2024-campaign-tiktok-viral/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2179836882.jpg?quality=85&w=1024&h=628&crop=1,2024-10-31T16:27:43Z,"TikTok has emerged as an essential part of the 2024campaign media landscape, with nearly 40% of adults under 30 regularly consuming news on the platform, according to a Pew study. 
With Meta announc… [+4686 chars]",time,Time
39,Harry Lambert,Listen to Jeffrey Epstein Spill Intel on Donald Trump’s White House,"Michael Wolff, the explosive chronicler of Donald Trump’s four years in the White House, has released what he says is a recording of Jeffrey Epstein, who...",https://www.thedailybeast.com/listen-to-jeffrey-epstein-spill-intel-on-donald-trumps-white-house-on-tape-released-by-author-michael-wolff/,https://s.yimg.com/ny/api/res/1.2/nasOQBiKvdBDxW6w7Z.DYg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/thedailybeast.com/5d1a51e7ca7678e503a030996cf841dc,2024-10-31T22:00:09Z,"Michael Wolff, the explosive chronicler of Donald Trumps four years in the White House, has released what he says is a recording of Jeffrey Epstein, who died in 2019, discussing Trumps then-White Hou… [+3767 chars]",,Daily Beast
40,Kathryn Fink,Support from rural Democrats will be crucial for Harris to win this swing state,"North Carolina has more rural voters than any other 2024 presidential swing state, and canvassing groups are working to turn out voters in one purple county as early voting continues in the state.",https://www.npr.org/2024/10/31/nx-s1-5165534/harris-trump-election-north-carolina,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3000x1688+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F17%2Fcc%2Fe75f15974165a9a089a593d8f243%2Fnpr-northcarolina-day2-015.jpg,2024-11-01T09:00:00Z,"Jakai Britton was not planning on casting a ballot this election season. When a group of door knockers came to his neighborhood, he wasnt planning on having a conversation, either. But in the span of… [+6426 chars]",,NPR
41,Michael Wolff,Opinion: This Is Why I Am Releasing The Epstein-Trump Tapes: Michael Wolff,"Starting in the Summer of 2016 and then through the first year of the Trump administration, as I wrote my book Fire and Fury about the first months of the...",https://www.thedailybeast.com/this-i-why-i-am-releasing-the-jeffrey-epstein-donald-trump-tapes-author-michael-wolff/,https://s.yimg.com/ny/api/res/1.2/f0qSkU7LJtSQIduPWQGqiQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/thedailybeast.com/8b2e7181cc013dc4add619df20ac4641,2024-11-02T23:18:51Z,"Starting in the Summer of 2016 and then through the first year of the Trump administration, as I wrote my book Fire and Fury about the first months of the Trump White House, I spoke periodically to T… [+2790 chars]",,Daily Beast
42,Soo Rin Kim,Trump campaign leaves some cities with thousands in unpaid bills after rallies,"Albuquerque officials say Trump now owes the city $444,986 over five years.",https://abcnews.go.com/Politics/trump-campaign-leaving-cities-hundreds-thousands-unpaid-bills/story?id=115415455,https://i.abcnewsfe.com/a/a150a26a-eef0-4ebb-a375-e207e8024337/donald-trump-8-ap-gmh-241031_1730402423363_hpMain_16x9.jpg?w=1600,2024-11-03T21:40:06Z,"Shortly before former President Donald Trump's unlikely return to the Democratic stronghold of Albuquerque, New Mexico, on Thursday -- just five days ahead of Election Day, Albuquerque's Democratic M… [+11162 chars]",abc-news,ABC News
43,ABC News,Trump tells ABC he expects a winner to be declared election night,"Trump tells Jonathan Karl he has ""a substantial lead,"" but admits he could lose.",https://abcnews.go.com/Politics/trump-tells-abc-expects-winner-declared-election-night/story?id=115438086,https://i.abcnewsfe.com/a/2f739427-b9e6-483d-9fe1-ff2d93d5033c/Trump-3-gty-jm-241103_1730645518445_hpMain_16x9.jpg?w=1600,2024-11-03T18:59:57Z,"In a phone conversation with ABC News Chief Washington Correspondent Jonathan Karl on Sunday morning, Donald Trump said he has ""a substantial lead"" and predicted the winner of the election will be kn… [+2067 chars]",abc-news,ABC News
