,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
88,"Joseph Thorndike, Contributor, 
 Joseph Thorndike, Contributor
 https://www.forbes.com/sites/taxnotes/people/josephthorndike/",Tax History: No Tax On Tips: A Bad Idea With A Long History,Joseph J. Thorndike examines the history behind recent proposals by Vice President Kamala Harris and former President Donald Trump to exclude tipped wages from taxation.,https://www.forbes.com/sites/taxnotes/2024/09/30/tax-history-no-tax-on-tips-a-bad-idea-with-a-long-history/,https://imageio.forbes.com/specials-images/imageserve/66f9ebfdef5eaad71c7da914/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-09-30T12:02:00Z,"The woman pays for the food with a card
getty
I spent my high school years working at Allens Clam House, an unpretentious but not inexpensive seafood restaurant in Westport, Connecticut. I began as… [+12725 chars]",,Forbes
89,"Dani Di Placido, Senior Contributor, 
 Dani Di Placido, Senior Contributor
 https://www.forbes.com/sites/danidiplacido/",Chappell Roan Is Fighting A Losing Battle With Her Fans,"Chappell Roan faced backlash from fans after a viral interview revealed that she didn’t want to endorse Kamala Harris, so Roan took to TikTok to clarify.",https://www.forbes.com/sites/danidiplacido/2024/09/26/chappell-roan-is-fighting-a-losing-battle-with-her-fans/,https://imageio.forbes.com/specials-images/imageserve/66f5f5b60a208205674e02c9/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-09-27T00:19:55Z,"Chappell Roan sparked controversy after refusing to endorse Kamala Harris, then took to TikTok to explain her reasoning. (Photo by Erika Goldring/Getty Images)
Getty Images
Chappell Roan has again … [+5094 chars]",,Forbes
90,Scoop Harrison,Alanis Morissette to Play Kamala Harris Fundraiser,"The singer-songwriter, who is a dual Canadian-American citizen, says you oughta vote.
Alanis Morissette to Play Kamala Harris Fundraiser
Scoop Harrison",https://consequence.net/2024/09/alanis-morissette-kamala-harris-fundraiser/,https://consequence.net/wp-content/uploads/2022/07/alanis-morissette-concert-review-montreal-2022-jagged-little-pill-25th-anniversary-tour.jpg,2024-09-29T02:50:09Z,"You oughta know Alanis Morrissette is doing her part to elect Kamala Harris for president.
Last month, Donald Trump posted an especially gross AI-generated parody of Morissette’s song “Ironic,” whic… [+841 chars]",,Consequence.net
91,Jack Murray,"John Daly Reveals Happy Gilmore 2 Role, Gives Timeline for Film's Netflix Release","John Daly will be in Happy Gilmore 2. During an interview with Mike Gunzelman of OutKick, the 58-year-old professional golfer confirmed that he is in the…",https://bleacherreport.com/articles/10137480-john-daly-reveals-happy-gilmore-2-role-gives-timeline-for-films-netflix-release,"https://media.bleacherreport.com/image/upload/c_fill,g_faces,w_3800,h_2000,q_95/v1727729408/fnip2xnsgnz0mqbl9gpc.jpg",2024-09-30T21:13:12Z,"Jeff Curry/Getty Images
John Daly will be in Happy Gilmore 2.
During an interview with Mike Gunzelman of OutKick, the 58-year-old professional golfer confirmed that he is in the sequel to the 1996 … [+1027 chars]",bleacher-report,Bleacher Report
92,Marie Terrier,Donald Trump qualifie Kamala Harris de « handicapée mentale » et choque même les républicains,"Le républicain ne cesse d’attaquer sa rivale démocrate pour la présidentielle, et est de plus en plus violent.",https://www.huffingtonpost.fr/international/video/donald-trump-qualifie-kamala-harris-de-handicapee-mentale-et-choque-meme-les-republicains_240249.html,https://huffpost-focus.sirius.press/2024/09/29/88/0/1202/676/1820/1023/75/0/a4c9830_1727644417660-capture-d-a-cran-2024-09-29-231315.png,2024-09-29T21:30:11Z,"ÉTATS-UNIS - Une surenchère qui pourrait lui coûter cher. Donald Trump a provoqué la colère des démocrates mais aussi de membres du parti républicain ce dimanche 29 septembre, après avoir qualifié so… [+4181 chars]",,Le HuffPost
93,Ted Johnson,Donald Trump Threatens Prosecution Of Google Over The Display Of Negative Stories In Search Results,"Donald Trump says that he will seek the prosecution of Google, claiming that the tech giant was only “revealing and displaying” bad stories about him but positive ones about his rival, Kamala Harris. Trump’s post on Truth Social appeared to be in reaction to …",http://deadline.com/2024/09/trump-google-prosecution-search-results-1236102171/,https://deadline.com/wp-content/uploads/2024/09/GettyImages-2174234183.jpg?w=1024,2024-09-27T22:49:38Z,"Donald Trump says that he will seek the prosecution of Google, claiming that the tech giant was only “revealing and displaying” bad stories about him but positive ones about his rival, Kamala Harris.… [+2821 chars]",,Deadline
94,Matthew Strauss,Chappell Roan Cancels Headlining Festival Shows to Prioritize Health,"The breakout pop star is pulling out of All Things Go, in New York and Washington, D.C., explaining, “Things have gotten overwhelming over the past few weeks and I am really feeling it”",https://pitchfork.com/news/chappell-roan-cancels-headlining-festival-shows-to-prioritize-health/,"https://media.pitchfork.com/photos/66f6eca20baf7dd7c8cae2ba/16:9/w_1280,c_limit/Chappell-Roan.jpg",2024-09-27T17:49:44Z,"Chappell Roan has announced that she will not be performing at All Things Go this weekend. The breakout pop star had been due to play the festivals New York edition, on Saturday, September 28, and th… [+2167 chars]",,Pitchfork
95,TMZ Staff,"Man Buys Taylor Swift's Autographed Guitar at Auction, Then Destroys It","There was a whole load of teardrops on one of Taylor Swift’s old guitars -- after a man bought her prized instrument at auction ... only to immediately smash it to smithereens! The footage is going absolutely viral, showing a white-haired dude…",https://www.tmz.com/2024/09/30/taylor-swift-autographed-guitar-auction-destroys-smashes/,https://imagez.tmz.com/image/45/16by9/2024/09/30/458db2afff10466bb09e2e095784b861_xl.jpg,2024-09-30T14:39:08Z,"There was a whole load of teardrops on one of Taylor Swifts old guitars -- after a man bought her prized instrument at auction ... only to immediately smash it to smithereens!
The footage is going a… [+831 chars]",,TMZ
96,20 Minutes avec AFP (20 Minutes),Conflit au Proche-Orient : Biden et Harris satisfaits de l’assassinat par Israël du chef du Hezbollah,"La réaction des Etats-Unis, premier soutien d’Israël, contraste avec celle de l’ONU et des Européens, qui se sont d’abord inquiétés des risques d’escalade",https://www.20minutes.fr/monde/israel/4112606-20240929-conflit-proche-orient-biden-harris-satisfaits-assassinat-israel-chef-hezbollah,https://img.20mn.fr/g2Z3ltTORlaG8ys0xPk8iyk/1444x920_8773603-26-09-2024-u-s-president-joe-biden-and-democratic-presidential-nominee-vice-president-kamala-harris-arrive-for-an-event-on-curbing-gun-violence-at-the-white-house-in-washington-the-united-states-biden-signed-an-executive-order-that-seeks-to-restrict-new-technologies-that-make-guns-easier-to-fire-and-obtain-the-order-comes-just-days-after-the-mass-shooting-in-birmingham-alabama-on-september-21-that-left-four-dead-and-17-wounded-it-also-comes-as-former-president-trump-has-survived-two-attempted-assassinations-in-recent-months-stringer-sputnik-sputnik-11140035-credit-stringer-sputnik-sipa-2409271124,2024-09-29T01:58:17Z,"Cest une mort au Liban vue dun bon il par Washington. Lassassinat du chef du Hezbollah, Hassan Nasrallah, dans une frappe de larmée israélienne près de Beyrouth, est « une mesure de justice », ont ju… [+2123 chars]",,20 Minutes
97,Sylvia Hernández,Kamala Harris,"Sylvia Hernández

“We must protect the freedom that unlocks all other freedoms: our sacred right to vote.”
The post Kamala Harris appeared first on The Nation.",https://www.thenation.com/article/politics/kamala-harris/,https://www.thenation.com/wp-content/uploads/2024/09/1440_FEAT-18.jpg,2024-09-30T14:06:08Z,"Whats at stake this November is the future of our democracy. Yet Nation readers know the fight for justice, equity, and peace doesnt stop in November. Change doesnt happen overnight. We need sustaine… [+1342 chars]",,Thenation.com
98,"Alison Durkee, Forbes Staff, 
 Alison Durkee, Forbes Staff
 https://www.forbes.com/sites/alisondurkee/",What To Know About Kamala Harris’s Immigration Record Before Border Visit Today,The vice president was given a much more narrow task on immigration than her critics have claimed.,https://www.forbes.com/sites/alisondurkee/2024/09/27/what-to-know-about-kamala-harriss-immigration-record-before-border-visit-today/,"https://imageio.forbes.com/specials-images/imageserve/66f6ad080dfc93720dc3ad38/0x0.jpg?format=jpg&crop=4324,2431,x648,y752,safe&height=900&width=1600&fit=bounds",2024-09-27T13:10:18Z,"Vice President Kamala Harris will make her first visit to the U.S.-Mexico border since she became the Democratic nominee on Friday, speaking on immigration as Republicans have scrutinized her views o… [+10192 chars]",,Forbes
99,Barry Ritholtz,10 Vacation Sunday Reads,"My Sunday morning look at incompetency, corruption and policy failures: • Messing Up the Closest Thing to a Sure Thing in the Stock Market: Index funds are a great way to match the performance of the market. So why do so many investors end up falling short? (…",https://ritholtz.com/2024/09/sunday-reads-387/,https://ritholtz.com/wp-content/uploads/2024/12/microplastics.jpg,2024-09-29T10:30:19Z,Messing Up the Closest Thing to a Sure Thing in the Stock Market: Index funds are a great way to match the performance of the market. So why do so many investors end up falling short? (Wall Street Jo… [+2474 chars],,Ritholtz.com
