,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
20,Lucas Ropek,Justice Department Says It Has Received Complaints About Elon Musk’s $1 Million Payments to Voters,Is the tech billionaire breaking the law? We may soon find out.,https://gizmodo.com/justice-department-says-it-has-received-complaints-about-elon-musks-1-million-payments-to-voters-2000515069,https://gizmodo.com/app/uploads/2024/10/Elon-Musk-holds-at-town-hall-in-Folsom-Pennsylvania.jpg,2024-10-22T19:45:43Z,"Despite the fact that, in the U.S., it is illegal to pay someone to vote, not vote, or register to vote, Elon Musk has been making it rain on the American electorate. It all started approximately two… [+4167 chars]",,Gizmodo.com
21,,Labour volunteers helping Harris 'in spare time' - Starmer,Sir Keir Starmer says his party sends volunteers to the US for 'pretty much every' presidential election.,https://www.bbc.com/news/articles/c62m2pde4p6o,https://ichef.bbci.co.uk/news/1024/branded_news/d03a/live/d83381b0-90d6-11ef-88cc-4d9c57e8582b.jpg,2024-10-23T04:57:28Z,"Prime Minister Sir Keir Starmer has sought to play down the significance of alleged interference by the Labour Party in the American presidential election.
The Trump Campaign has filed a complaint w… [+2735 chars]",,BBC News
22,msmash,FBI Investigates Claims China Tried To Hack Donald Trump's Phone,Joe Biden's administration is investigating alleged Chinese efforts to hack US telecoms infrastructure amid reports hackers had targeted the phones of former president Donald Trump and his running mate JD Vance. Financial Times: The FBI and the Cybersecurity …,https://news.slashdot.org/story/24/10/25/2055241/fbi-investigates-claims-china-tried-to-hack-donald-trumps-phone,https://a.fsdn.com/sd/topics/usa_64.png,2024-10-25T21:00:00Z,Joe Biden's administration is investigating alleged Chinese efforts to hack US telecoms infrastructure amid reports hackers had targeted the phones of former president Donald Trump and his running ma… [+1748 chars],,Slashdot.org
23,Matthew Gault,Elon Musk Is Trying to Be the MrBeast of Politics,The billionaire is giving away $1 million a day to registered voters. The lottery is the next evolution of politics as entertainment in America.,https://gizmodo.com/elon-musk-is-trying-to-be-the-mrbeast-of-politics-2000514361,https://gizmodo.com/app/uploads/2024/10/MuskCheck.jpg,2024-10-21T14:15:17Z,When I imagine the future of American politics I see Elon Musks grinning face as he gives away a million bucks on stage before a crowd of clapping people. Musk is approaching politics the way a YouTu… [+4225 chars],,Gizmodo.com
24,Tom Maxwell,Elon Musk Appears to Have Stopped His $1 Million Voter Giveaway,"Voter registration has closed in Pennsylvania anyway, so he probably doesn't feel a need to keep doing it.",https://gizmodo.com/elon-musk-appears-to-have-stopped-his-1-million-voter-giveaway-2000516254,https://gizmodo.com/app/uploads/2024/10/GettyImages-2178881713.jpg,2024-10-24T19:50:30Z,Elon Musk’s PAC has been giving away $1 million every day to registered voters in swing states who sign a petition supporting the First and Second Amendments. But it was reported yesterday that the J… [+2058 chars],,Gizmodo.com
25,"Geoff Weiss,Grace Eliza Goodwin",Elon Musk is becoming a key part of Trump's get-out-the-vote plan,Elon Musk has increasingly thrown his massive influence — and wallet — behind Trump as Election Day nears.,https://www.businessinsider.com/elon-musk-america-super-pac-trump-turn-out-voters-2024-10,https://i.insider.com/6712b10901ea6d83dee28323?width=1200&format=jpeg,2024-10-23T14:57:43Z,"Musk's America PAC has been bolstering the Trump campaign's ground efforts.Anna Moneymaker/Getty Images
<ul><li>Trump is leaning on Elon Musk's super PAC to get out the vote.</li><li>The Trump campa… [+4305 chars]",business-insider,Business Insider
26,Daniel Cox,All the single ladies are voting for Kamala,Unmarried women make up a whopping 25% of the electorate. That's bad news for Donald Trump.,https://www.businessinsider.com/single-women-political-power-voting-kamala-harris-election-2024-10,https://i.insider.com/670950eda70318649281415c?width=1200&format=jpeg,2024-10-16T09:31:01Z,"Kiersten Essenpreis for BI
Soon after former President Donald Trump selected Sen. JD Vance to be his running mate in July, the Ohio senator's 2021 comment about ""childless cat ladies"" recirculated a… [+10783 chars]",business-insider,Business Insider
27,"abharade@insider.com (Aditi Bharade,Kwan Wei Kevin Tan)","Trump flip-flopped on crypto, but his PAC has raked in millions of dollars of crypto donations since June",The former president has positioned himself as the pro-crypto candidate this election cycle. But he hasn't always had nice things to say about crypto.,https://www.businessinsider.com/trump-pac-raised-millions-crypto-donations-since-june-2024-10,https://i.insider.com/670f5459a70318649282ad0f?width=1200&format=jpeg,2024-10-16T09:44:31Z,"A political action committee called Trump 47 has raised $7.5 million in cryptocurrency donations for former President Donald Trump's White House bid.
According to Federal Election Commission filings… [+3227 chars]",business-insider,Business Insider
28,BeauHD,Trump Says Tim Cook Called Him To Complain About the EU,An anonymous reader quotes a report from The Verge: Donald Trump said Apple CEO Tim Cook called him to discuss the billions of dollars that Apple has been fined in the European Union. Trump made the statement during his appearance on the PBD Podcast -- and sa…,https://apple.slashdot.org/story/24/10/17/2323239/trump-says-tim-cook-called-him-to-complain-about-the-eu,https://a.fsdn.com/sd/topics/republicans_64.png,2024-10-18T03:30:00Z,Donald Trump said Apple CEO Tim Cook called him to discuss the billions of dollars that Apple has been fined in the European Union. Trump made the statement during his appearance on the PBD Podcast -… [+895 chars],,Slashdot.org
29,Kelsey Vlamis,"Trump scores a Joe Rogan interview for the first time, with an eye on male voters",Joe Rogan's interview with Donald Trump would be the former president's latest appearance on a podcast that attracts young men.,https://www.businessinsider.com/trump-joe-rogan-interview-podcast-young-male-voters-2024-10,https://i.insider.com/67182a599b3250dbbce94f7f?width=1200&format=jpeg,2024-10-22T23:31:13Z,"Trump has appeared on a series of podcasts that cater to young men.Win McNamee/Getty Images
<ul><li>Trump is set to appear on Joe Rogan's podcast for the first time ever, according to reports.</li><… [+4283 chars]",business-insider,Business Insider
30,"Melia Russell,Rebecca Torrence",'The million-dollar question of this election': Women's health startups are confronting a shifting legal landscape,"Startups offering medication abortions, contraception, and period-tracking apps are preparing for the risks of another Trump presidency.",https://www.businessinsider.com/womens-health-startups-risk-trump-wins-election-2024-10,https://i.insider.com/67129d1c01ea6d83dee27b03?width=1200&format=jpeg,2024-10-22T09:00:02Z,"Brandon Bell; Kevin Dietsch/Getty Images; Alyssa Powell/BI
After a full day of meetings at Julie, a startup that sells a morning-after pill, CEO Amanda E/J Morrison jumped a flight from New York to … [+12612 chars]",business-insider,Business Insider
31,ktangalakislippert@businessinsider.com (Katherine Tangalakis-Lippert),Marc Andreessen and Ben Horowitz each donated $2.5 million to a pro-Donald Trump super PAC,"Marc Andreessen and Ben Horowitz each donated $2.5 million to ""Right for America,"" a pro-Donald Trump super PAC, according to FEC filings.",https://www.businessinsider.com/marc-andreessen-ben-horowitz-donated-millions-pro-trump-pac-2024-10,https://i.insider.com/670f0c2ca70318649282aa6a?width=1200&format=jpeg,2024-10-16T02:40:02Z,"New federal filings reveal a pro-Trump super PAC raked in millions of dollars in donations from major businessnames, including venture capitalists Marc Andreessen and Ben Horowitz.
According to the … [+2522 chars]",business-insider,Business Insider
32,Jacob Zinkula,America's chipmaking push will continue no matter who gets elected,US efforts to increase the production of semiconductor chips will continue under either a Harris and Trump presidency.,https://www.businessinsider.com/us-semiconductor-chip-production-continue-harris-trump-presidency-arizona-jobs-2024-10,https://i.insider.com/67101a4f3f2165d716e2471a?width=1200&format=jpeg,2024-10-17T09:01:01Z,"Efforts to boost the US's production of semiconductor chips are likely to continue regardless of who wins the presidential election.iStock; Rebecca Zisser/BI
<ul><li>US efforts to produce semiconduc… [+8420 chars]",business-insider,Business Insider
33,Alex Bitter,McDonald's is the latest election battleground for Trump and Harris,"Presidential candidates have often invoked McDonald's during their runs for the White House, both as a place to eat and as a place to work.",https://www.businessinsider.com/mcdonalds-is-latest-election-battleground-for-trump-and-harris-2024-10,https://i.insider.com/6716789c9b3250dbbce8ba2c?width=1200&format=jpeg,2024-10-21T20:16:05Z,"Donald Trump visited a McDonald's restaurant on Sunday.Doug Mills/Pool via REUTERS
<ul><li>Donald Trump visited a McDonald's in Pennsylvania on Sunday.</li><li>It was the latest in a long tradition … [+3862 chars]",business-insider,Business Insider
34,Matthew Gault,Meta Bans Accounts Tracking Private Jets of Celebs and Russian Oligarchs,"The social media giant banned dozens of accounts that posting publicly available information, citing the harm they posed to celebrities.",https://gizmodo.com/meta-bans-accounts-tracking-private-jets-of-celebs-and-russian-oligarchs-2000514958,https://gizmodo.com/app/uploads/2024/10/MarkZuckerberg.jpg,2024-10-22T14:10:48Z,"On Monday, Meta banned dozens of accounts that report publicly available information tracking the jets of celebrities on Instagram and Threads. It banned a total of 38 accounts run by Jack Sweeney, a… [+2852 chars]",,Gizmodo.com
35,Grace Eliza Goodwin,John Kelly says Trump told him more than once that Hitler 'did some good things',"Trump's former chief of staff John Kelly confirmed previous reports that Trump told him Hitler ""did some good things,"" The New York Times reported.",https://www.businessinsider.com/john-kelly-says-trump-told-him-hitler-did-good-things-2024-10,https://i.insider.com/67193ec39b3250dbbce98dd3?width=1200&format=jpeg,2024-10-23T19:31:58Z,"John Kelly (right) is speaking out against his former boss, Donald Trump.Andrew Harrer-Pool/Getty Images
<ul><li>John Kelly says Trump told him that Hitler ""did some good things,"" the New York Times… [+3094 chars]",business-insider,Business Insider
36,Tom Dreisbach,Trump has made more than 100 threats to prosecute or punish perceived enemies,"An NPR investigation has found that since 2022, Trump has repeatedly threatened to investigate, prosecute, jail or otherwise punish his political opponents, rivals and even private citizens.",https://www.npr.org/2024/10/21/nx-s1-5134924/trump-election-2024-kamala-harris-elizabeth-cheney-threat-civil-liberties,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/6000x3375+0+313/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F94%2F55%2F31643b9d4c25bdb8102b4a485754%2Fgettyimages-2176516461.jpg,2024-10-22T11:00:00Z,"With just two weeks remaining until the presidential election, former President Donald Trump has used his most recent appearances on podcast and cable interviews to escalate attacks on fellow America… [+17719 chars]",,NPR
37,Natalie Musumeci,"Trump judge releases 1,889 pages of additional election interference evidence against the former president",The unsealing of the documents comes after Donald Trump failed in a final attempt to delay the release until after the presidential election.,https://www.businessinsider.com/donald-trump-judge-release-additional-evidence-election-interference-case-2024-10,https://i.insider.com/671276c8fd8ede6c99e3c15a?width=1200&format=jpeg,2024-10-18T15:06:42Z,"More of prosecutors' evidence in the election interference case against Donald Trump has been released.Kevin Dietsch/Getty Images
<ul><li>A federal judge has released additional evidence against Don… [+1359 chars]",business-insider,Business Insider
38,John L. Dorman,"The election is still incredibly close with 2 weeks to go, with warning signs for both Trump and Harris in the Sun Belt",Harris and Trump are looking to firm up voters in their respective coalitions while also winning crossover support that could secure them victory.,https://www.businessinsider.com/harris-trump-presidential-election-swing-state-polls-sun-belt-2024-10,https://i.insider.com/6717d9e501ea6d83dee32ef3?width=1200&format=jpeg,2024-10-22T18:16:56Z,"Vice President Kamala Harris and former President Donald Trump remain locked in a tight race in the swing states.AP Images
<ul><li>Two weeks from Election Day, polling in the battleground states sho… [+6821 chars]",business-insider,Business Insider
39,"Robert Leslie,Teresa Zhang,Sarah Wyman",How election polls are actually getting better,"When pollsters failed to see the surge of support for Donald Trump in 2016 and 2020, it seemed like a low point for the political survey industry.",https://www.businessinsider.com/how-election-polls-are-actually-getting-better-2024-10,https://i.insider.com/67125ff4a0a0cc14f221f487?width=1200&format=jpeg,2024-10-18T14:56:40Z,"When pollsters failed to see the surge of support for Donald Trump in 2016 and 2020, it seemed like a low point for the industry. But in fact, surveys are getting more accurate, as a look through the… [+60 chars]",business-insider,Business Insider
40,Geoff Weiss,Trump says Google has 'a lot of power' and he would do 'something' about it — but stops short of favoring a break-up,"Donald Trump, asked if Google should be broken up, said the US wants to ""have great companies"" and ""China is afraid of Google.""",https://www.businessinsider.com/trump-google-break-up-china-comments-2024-10,https://i.insider.com/670eb6e03f2165d716e13ba4?width=1200&format=jpeg,2024-10-15T19:21:17Z,"Trump said Google has a lot of power, but also said the US wants to ""have great companies.""Michael M. Santiago/Getty Images
<ul><li>Donald Trump weighed in on Google's antitrust challenges.</li><li>… [+1968 chars]",business-insider,Business Insider
41,"Natalie Musumeci,Brent D. Griffiths",Trump complains to judge that Kamala Harris has used Jack Smith's evidence in ads,Donald Trump is fighting to delay yet another release of more of prosecutors' evidence in the 2020 election interference case against him.,https://www.businessinsider.com/trump-kamala-harris-election-interference-case-jack-smith-ads-02024-10,https://i.insider.com/6711426601ea6d83dee1e517?width=1200&format=jpeg,2024-10-17T18:00:32Z,"Donald Trump and Kamala HarrisJim Vondruska and Brandon Bell/Getty Images
<ul><li>Donald Trump is seeking to delay the release of more documents in his election interference case.</li><li>Trump's la… [+4289 chars]",business-insider,Business Insider
42,"Tamara Lindstrom,Sarah Andersen,Bethany Johnson",How these 7 swing states could decide the 2024 US election,"From the Sun Belt to the Rust Belt, these seven swing states will be key to winning the 2024 election. Here's where Trump and Harris stand.",https://www.businessinsider.com/trump-harris-swing-states-election-2024-10,https://i.insider.com/670e966fa703186492820c6a?width=1200&format=jpeg,2024-10-16T13:10:01Z,"From the Sun Belt to the Rust Belt, these seven swing states will be key for the presidential candidates to win the 2024 US presidential election. Here's where Trump and Harris stand.Read the origina… [+28 chars]",business-insider,Business Insider
43,Hannah Abraham,Russia claims it doesn't care who wins the US election. Its state media tells another story.,"Kamala Harris' tendency to burst out laughing has been ridiculed on Russian state TV.  Meanwhile, Donald Trump has been portrayed as confident.",https://www.businessinsider.com/russia-state-media-trump-harris-presidential-us-election-putin-kremlin-2024-10,https://i.insider.com/6717c24901ea6d83dee322eb?width=1200&format=jpeg,2024-10-22T15:28:06Z,"Despite claims that it doesn't care, Russia's state media has consistently favored Donald TrumpBRENDAN SMIALOWSKI/AFP via Getty Images
<ul><li>Despite the Kremlin's neutral stance, Russian state med… [+4696 chars]",business-insider,Business Insider
44,Theron Mohamed,"No recession risk regardless of who wins the White House, says Blackstone's Steve Schwarzman",Blackstone CEO Steve Schwarzman said the US economy looks robust and both Donald Trump and Kamala Harris are running on pro-growth policies.,https://www.businessinsider.com/us-economy-recession-outlook-schwarzman-blackstone-trump-harris-election-inflation-2024-10,https://i.insider.com/6718e3ae9b3250dbbce95f60?width=1200&format=jpeg,2024-10-23T12:24:02Z,"Steve Schwarzman is CEO of Blackstone, which manages assets of about $1 trillion.Reuters
<ul><li>Steve Schwarzman doesn't expect a recession whether Donald Trump or Kamala Harris win the election.</… [+3127 chars]",business-insider,Business Insider
45,Tim Paradis,Elon Musk is going 'founder mode' in his bid to get Donald Trump elected,Elon Musk's approach to helping Donald Trump get elected is similar to how the Tesla CEO runs businesses. It's not clear in this case if it'll work.,https://www.businessinsider.com/elon-musk-donald-trump-support-reflects-business-approach-tesla-2024-10,https://i.insider.com/671bb213a0a0cc14f223e9ba?width=910&format=jpeg,2024-10-25T16:53:28Z,"Elon Musk is campaigning for Trump with an intensity that resembles how he runs his companies. Getty Images; Jenny Chang-Rodriguez/BI
<ul><li>Elon Musk's efforts to boost support for Donald Trump re… [+4516 chars]",business-insider,Business Insider
46,Ana Altchek,Tesla ends the week on a high fueled by earnings 'surprise',"""The negative narrative was proven to be 100% wrong,"" Global Equities analyst Trip Chowdhry said of worry over Elon Musk's support for Donald Trump.",https://www.businessinsider.com/tesla-stock-price-ends-week-high-after-earnings-2024-10,https://i.insider.com/671ba6d19b3250dbbcea13e1?width=1200&format=jpeg,2024-10-26T00:44:07Z,"Analysts say the element of surprise may have been a factor in Tesla's stock surge this week.Frederic J. Brown/Getty
<ul><li>Tesla stock has surged since the company reported earnings on Wednesday.<… [+2842 chars]",business-insider,Business Insider
47,"Kelsey Vlamis,Lloyd Lee",Elon Musk said he'd push to regulate autonomous driving on the federal level 'if there's a department of government efficiency',Musk previously said he would be enthusiastic to take on a White House role centered on enforcing government efficiency should Donald Trump win.,https://www.businessinsider.com/elon-musk-tesla-autonomous-vehicle-federal-regulation-trump-white-house-2024-10,https://i.insider.com/6719825101ea6d83dee3a6a5?width=1200&format=jpeg,2024-10-23T23:40:38Z,"Elon Musk, who has been campaigning for Donald Trump, has offered to take on a role in the White House, overseeing government efficiency.Michael Swensen/Getty Images
<ul><li>Elon Musk pushed for fed… [+2358 chars]",business-insider,Business Insider
48,"Kevin Reilly,Dylan Brzezinski","How the Secret Service actually works, according to a former special agent",Kenneth Valentine served in the US Secret Service for 24 years.  He discusses the assassination attempts on former President Donald Trump.,https://www.businessinsider.com/how-secret-service-actually-works-former-agent-2024-10,https://i.insider.com/67169567a0a0cc14f222a91b?width=1200&format=jpeg,2024-10-22T21:08:01Z,"Kenneth Valentine served as a special agent in the US Secret Service for 24 years. He protected three sitting presidents: Bill Clinton, George W. Bush, and Barack Obama.Valentine gives insight into w… [+626 chars]",business-insider,Business Insider
