,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,"Erica Star Domena,Selima Hussain",Elon Musk boosts Trump at rally underscored by racist rhetoric as Beyoncé rallies behind Harris,"Elon Musk voiced his support for Donald Trump at a New York City rally, but the event was underscored by crude commentary from other speakers.",https://www.businessinsider.com/elon-musk-tony-hinchcliffe-boost-trump-rally-beyonce-harris-2024-10,https://i.insider.com/671ff0a1a0a0cc14f2247387?width=1200&format=jpeg,2024-10-28T20:31:58Z,"Elon Musk voiced his support for Donald Trump at a New York City campaign rally Sunday, but the event was underscored by crude and racist commentary from other speakers. Meanwhile, celebrities like B… [+132 chars]",business-insider,Business Insider
11,Ron Elving,The GOP’s ‘survival instinct’ acts as an ally for Trump on Election Day and beyond,Former President Donald Trump needs voters who may have misgivings about him or some of his behavior but who have deep loyalty to the Republican Party or deep aversion to the Democrats.,https://www.npr.org/2024/10/27/nx-s1-5163412/republicans-survival-instinct-donald-trump,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/4976x2799+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F01%2Fa5%2Fa1b5f400484c845c2206c4a56451%2Fgettyimages-2179843783.jpg,2024-10-27T09:00:00Z,"Former President Donald Trumps campaign for reinstatement has taken some unusual flak in recent days. One of his former chiefs of staff, retired Marine Gen. John Kelly, said the man he once served in… [+9952 chars]",,NPR
12,Katherine Tangalakis-Lippert,Elon Musk says at a New York Trump rally that he could save the country $2 trillion through a department of efficiency,"In a speech at Donald Trump's Sunday rally, Elon Musk said he could save the US trillions of tax dollars with an efficiency department.",https://www.businessinsider.com/donald-trump-rally-elon-musk-save-department-government-efficiency-2024-10,https://i.insider.com/671ed63da0a0cc14f22444cb?width=1200&format=jpeg,2024-10-28T00:57:04Z,Elon Musk on Sunday gave a brief speech at a campaign rally for Donald Trump in New York in which he said he'd save the US $2 trillion through a department of government efficiency.ANGELA WEISS/AFP v… [+2049 chars],business-insider,Business Insider
13,Franco Ordoñez,"Amid a backlash over Puerto Ricans, Trump repeats claims about the border",The Republican nominee's remarks come days after jokes about Puerto Ricans at his New York rally prompted backlash.,https://www.npr.org/2024/10/29/nx-s1-5170150/trump-border-puerto-ricans,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/6000x3375+0+313/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F95%2F45%2Fd80f1f4b426e847b408ad1bb827c%2Fgettyimages-2181624416-2.jpg,2024-10-29T16:07:47Z,"Former President Trump, the Republican nominee for president, stuck to his script of border enforcement, crime and the economy, as he sought to draw a contrast from his Democratic rival, Vice Preside… [+3066 chars]",,NPR
14,Polly Thompson,Steve Schwarzman says Trump would be an 'efficient and effective' president this time — and Ken Griffin thinks he'll win,Blackstone CEO Steve Schwarzman and Citadel's Ken Griffin weighed in on the election during a panel at Saudi Arabia's Future Investment Initiative.,https://www.businessinsider.com/finance-ceos-supporting-trump-blackstone-steve-schwarzman-citadel-ken-griffin-2024-10,https://i.insider.com/6720cb3a9b3250dbbceab007?width=1200&format=jpeg,2024-10-29T13:38:43Z,"Blackstone CEO Steve Schwarzman announced his endorsement of Trump in May. Jim Watson/AFP/Getty Images
<ul><li>Blackstone CEO Steve Schwarzman said he thinks Trump would make a better president the … [+2269 chars]",business-insider,Business Insider
15,Danielle Kurtzleben,"Off-color jokes, vitriol take over Trump Madison Square Garden rally","Republican president nominee Donald Trump put on a splashy rally at New York's hallmark Madison Square Garden, but repeated insults and at times racist and misogynistic remarks from guest speakers threatened to grab the most attention.",https://www.npr.org/2024/10/27/g-s1-30232/trump-madison-square-garden-insults,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/5042x2836+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F5c%2Fe2%2F8e404d0f4995a27f8ef25f039c0d%2Fgettyimages-2181412549.jpg,2024-10-28T02:18:56Z,"Donald Trump put on a splashy rally in New York Citys Madison Square Garden on Sunday to kick off the final full week of campaigning for president, complete with celebrity guests and a new economic p… [+5416 chars]",,NPR
16,Asma Khalid,Trump panned the CHIPS Act. Harris is in Michigan promoting it,"In the waning days of the 2024 presidential election, even the bipartisan bill that's pouring $54 billion into the semiconductor manufacturing industry has become a political issue.",https://www.npr.org/2024/10/28/nx-s1-5167750/kamala-harris-donald-trump-semiconductor-chips-michigan,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/8256x4644+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Ff2%2F7c%2F6bea87f3478baac2d47d152b1bdb%2Fgettyimages-2180640637.jpg,2024-10-28T09:00:00Z,"Vice President Harris plans stops in the swing state of Michigan on Monday to highlight big federal investments in manufacturing jobs that former President Donald Trump has recently panned.
The inve… [+1186 chars]",,NPR
17,NPR Washington Desk,Bad Bunny boosts Harris as a Puerto Rico ‘joke’ backfires on Trump,"In Pennsylvania — a pivotal state in this year's tight election — Puerto Ricans wield significant clout. A comedian at a Trump rally called Puerto Rico a ""floating island of garbage.""",https://www.npr.org/2024/10/28/nx-s1-5167745/bad-bunny-kamala-harris-donald-trump-puerto-rico-garbage,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/6000x3375+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F66%2Fd2%2F6d194b904368a4132a9f0322d210%2Fgettyimages-2181377688.jpg,2024-10-28T04:44:34Z,Vice President Harris was promoting a new pledge to boost Puerto Ricos economy in Philadelphia on Sunday contrasting her approach with that of former President Donald Trump when her message got some … [+2206 chars],,NPR
18,Brittney Melton,"Remarks made at Trump rally backfires. And, Yankees aim for World Series comeback","Harris’ plan for Puerto Rico's economy boosted after racist remarks made at Trump rally last night. And, the Yankees look for a World Series comeback after losing the first two games to the Dodgers.",https://www.npr.org/2024/10/28/g-s1-30284/up-first-newsletter-trump-rally-madison-square-garden-world-series-games,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/5042x2836+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F5c%2Fe2%2F8e404d0f4995a27f8ef25f039c0d%2Fgettyimages-2181412549.jpg,2024-10-28T12:12:25Z,"Good morning. You're reading the Up First newsletter. Subscribe here to get it delivered to your inbox, and listen to the Up First podcast for all the news you need to start your day.
Today's top st… [+5532 chars]",,NPR
19,Obed Manuel,Pennsylvania voters are complicated. We drove around the state to talking to them,Two Morning Edition teams drove hundreds of miles around the state to gauge how residents in this critical swing state feel about VP Harris and former President Donald Trump. Here’s what they told us.,https://www.npr.org/2024/10/28/g-s1-30043/harris-trump-election-pennsylvania-voters-swing-state,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3393x1909+0+314/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F3f%2Fa2%2Fbd5b05c24321afe9da538cfa2455%2Fdji-20241016163202-0214-d-1.jpg,2024-10-28T09:00:00Z,"With 19 electoral votes, Pennsylvania is the largest battleground prize meaning the road to victory most likely runs through here.
Just days before the election, both Vice President Harris and forme… [+14166 chars]",,NPR
20,Talia Lakritz,"Meet Miriam Adelson, the billionaire GOP donor who's given $100 million to support Donald Trump's campaign",GOP megadonor Miriam Adelson is the widow of businessman Sheldon Adelson. Take a closer look at her wealth and political leanings.,https://www.businessinsider.com/miriam-adelson-sheldon-adelson-net-worth-donald-trump-2024-10,https://i.insider.com/671fab1ca0a0cc14f2245665?width=1024&format=jpeg,2024-10-29T16:13:38Z,"Miriam Adelson with Donald Trump.JIM WATSON/AFP via Getty Images
<ul><li>Miriam Adelson, 79, is the widow of casino magnate Sheldon Adelson.</li><li>The Adelsons donated hundreds of millions of doll… [+7271 chars]",business-insider,Business Insider
21,Ellie Quinlan Houghtaling,MAGA Governor Begs Supreme Court to Let Him Destroy Voting Rights,Virginia governor and Donald Trump ally Glenn Youngkin wants to keep purging voter records.,https://newrepublic.com/post/187609/maga-governor-glenn-youngkin-donald-trump-supreme-court-voting,https://media.zenfs.com/en/the_new_republic_521/f16621f0dda5a3d36549dc517fd420e4,2024-10-28T16:18:33Z,"Noncitizens voting isnt a statistical issue in the 2024 electionbut that doesnt mean that Donald Trumps allies have given up the ghost.
Eight days out from Election Day, a legal effort by Virginias … [+2692 chars]",,The New Republic
22,Joshua Nelken-Zitser,"Republicans are mobilizing expat votes for Trump in Israel, hoping to tip the scale in battleground states",Republicans in Israel are targeting the country's American expat community—the world's fourth-largest—hoping it tips the scale in a close election.,https://www.businessinsider.com/american-republicans-in-israel-mobilizing-expat-vote-for-trump-2024-10,https://i.insider.com/671ba56da0a0cc14f223e232?width=1200&format=jpeg,2024-10-29T08:47:02Z,"The Republican Overseas in Israel has been working to get American voters in Israel to cast their ballots for former President Donald Trump.CHANDAN KHANNA/AFP via Getty Images
<ul><li>Republicans in… [+6557 chars]",business-insider,Business Insider
23,Ryan Levi,Here's where Harris and Trump stand on three big health care issues,"The next president will face decisions on drug price negotiations, enhanced subsidies for Affordable Care Act plans and medication abortion among other issues. Here's where the candidates stand.",https://www.npr.org/sections/shots-health-news/2024/10/27/nx-s1-5165508/trump-harris-election-health-affordable-care,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3014x1695+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F9c%2Fe9%2F5f2832f246f8a54d2825a522c0ba%2Fap24270025542475.jpg,2024-10-28T10:00:00Z,"As the 2024 election heads into its final weeks, the direction of policies affecting the health of millions of Americans is at stake.
The next president and Congress will have the power to put their… [+9098 chars]",,NPR
24,Rachel Treisman,"Poop on Pelosi's desk, a neo-Nazi tiki torch: Mysterious statues are popping up in D.C.",Two politically pointed statues have mysteriously appeared in the nation’s capital in the leadup to the election: a pile of poop on the former House speaker's desk and a hand holding a tiki torch.,https://www.npr.org/2024/10/29/nx-s1-5169978/poop-desk-statue-tiki-torch-national-mall,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/7787x4380+0+405/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F6e%2Fa2%2F5cd2c15245f3b3e75aea7822e64c%2Fgettyimages-2179893801.jpg,2024-10-29T16:03:27Z,"It started with the poop desk.
An unusual bronze sculpture appeared on the National Mall in Washington, D.C., last week: a replica of former House Speaker Nancy Pelosi's desk, topped with her namepl… [+5598 chars]",,NPR
25,Jennifer Epstein and Josh Wingrove,"Harris Plans ‘Freedom’ Rally, Trump Courts Men in Final Push",(Bloomberg) -- The campaign for the US presidency enters its final week with Vice President Kamala Harris and former President Donald Trump locked in a...,https://www.yahoo.com/news/harris-plans-freedom-rally-trump-124452139.html,https://s.yimg.com/ny/api/res/1.2/pPKzIZBGZSQ93Opup7js9w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_politics_602/4a903cd7f7780a75276d4dafc3f0bf35,2024-10-28T12:44:52Z,"(Bloomberg) -- The campaign for the US presidency enters its final week with Vice President Kamala Harris and former President Donald Trump locked in a stubbornly close race, making starkly different… [+5451 chars]",,Yahoo Entertainment
26,Rebecca Schneid,"The Controversy Over Donald Trump’s Absent Medical Records, Explained","Over 200 doctors and health care providers signed an open letter, calling on Trump to release his medical records.",https://time.com/7099183/donald-trump-medical-records-absent-controversy-presidential-election-2024/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2180275396.jpg?quality=85&w=1200&h=628&crop=1,2024-10-27T18:55:08Z,"As the calls grow for Donald Trump to release his medical records, Democratic presidential nominee Kamala Harris called out her opponent once more during a rally in Houston, Texas, on Friday. She poi… [+4446 chars]",time,Time
27,David Folkenflik,"200,000 subscribers desert 'Washington Post' after Bezos blocks Harris endorsement","Over 200,000 people canceled their subscriptions in the first few days following news that The Washington Post would not endorse any presidential candidate.",https://www.npr.org/2024/10/28/nx-s1-5168416/washington-post-bezos-endorsement-president-cancellations-resignations,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3500x1969+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fc6%2F03%2F9840fe174ca8b214599dabf7423e%2Fap24073157209871.jpg,2024-10-28T19:27:19Z,"The Washington Post has been rocked by a tidal wave of cancellations from digital subscribers and a series of resignations from columnists, as the paper grapples with the fallout of owner Jeff Bezoss… [+4408 chars]",,NPR
28,Katie Francis,JD Vance’s Latest Trump Line Left Jake Tapper Laughing During Brutal CNN Interview,Jake Tapper couldn’t hold back his laughter after Republican vice presidential candidate JD Vance revealed a new theory about why several big-name...,https://www.thedailybeast.com/jd-vances-latest-trump-line-left-jake-tapper-laughing-during-brutal-cnn-interview/,https://media.zenfs.com/en/thedailybeast.com/3cd28bae59aba17d625296fa28616692,2024-10-27T16:17:22Z,"Jake Tapper laughs in JD Vance's face on CNN's State of the Union With Jake Tapper and Dana Bash.
Jake Tapper couldnt hold back his laughter after Republican vice presidential candidate JD Vance rev… [+1505 chars]",,Daily Beast
29,Bryan Metzger,Trump's chaotic Madison Square Garden rally could muddy his closing economic pitch — and give Democrats a last-minute chance to shake up the race,"It remains to be seen how Puerto Rican voters will respond to Trump's rally, but Republicans were quick to condemn the comedian's remarks.",https://www.businessinsider.com/trump-madison-square-garden-rally-overshadow-economy-puerto-rico-2024-10,https://i.insider.com/671f9c9aa0a0cc14f2245192?width=1200&format=jpeg,2024-10-28T19:02:38Z,"Comedian Tony Hinchcliffe made a serious of offensive remarks during a speech at Trump's Madison Square Garden rally.Angela Weiss/AFP via Getty Images
<ul><li>Trump's Madison Square Garden rally was… [+5206 chars]",business-insider,Business Insider
30,JILL COLVIN and MICHELLE L. PRICE,Trump's Madison Square Garden event turns into a rally with crude and racist insults,"Donald Trump hosted a rally featuring crude and racist insults at New York's Madison Square Garden on Sunday, turning what his campaign had advertised as the...",https://www.yahoo.com/news/trump-veers-away-swing-states-040221461.html,https://s.yimg.com/ny/api/res/1.2/hkwW8ufV5TcQClTPI2qENA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDE-/https://media.zenfs.com/en/ap.org/840e887a7b30a7ef4fe1e7f9096e350e,2024-10-27T04:02:21Z,"Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
N… [+6661 chars]",,Yahoo Entertainment
31,Katie Francis,Lindsey Graham Squirms at Montage of Trump Labeling Harris a ‘Fascist’,Lindsey Graham seemed to have his back against the wall after being shown a montage of Donald Trump labeling Kamala Harris a “fascist.” The South Carolina...,https://www.thedailybeast.com/sen-lindsey-graham-squirms-when-played-montage-of-trump-labeling-kamala-harris-a-fascist/,https://media.zenfs.com/en/thedailybeast.com/26db237f5da085cfab02407c8dcf6e90,2024-10-27T22:44:24Z,"Lindsey Graham seemed to have his back against the wall after being shown a montage of Donald Trump labeling Kamala Harris a fascist.
The South Carolina Senator ripped accusations of Trump being fas… [+2172 chars]",,Daily Beast
32,KATE BRUMBACK,Georgia prosecutor who brought election case against Trump faces rare Republican challenger,"Fulton County District Attorney Fani Willis, the Democratic Georgia prosecutor who brought charges against former President Donald Trump over efforts to...",https://www.yahoo.com/news/georgia-prosecutor-brought-election-case-143609197.html,https://s.yimg.com/ny/api/res/1.2/z8.EPexsQW.yPLM_ONcJpg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap.org/e57d99502dc533aa0ed5ac5f20612abb,2024-10-27T14:36:09Z,"ATLANTA (AP) Fulton County District Attorney Fani Willis, the Democratic Georgia prosecutor who brought charges against former President Donald Trump over efforts to overturn the 2020 presidential el… [+5919 chars]",,Yahoo Entertainment
33,Mary Ann Akers,Melania Trump Tries Cheek-Kissing Her Way Back to the White House,"Donald Trump’s October Surprise arrived at Madison Square Garden Sunday night in the flesh: his wife, the notoriously aloof former first lady, Melania Trump,...",https://www.thedailybeast.com/melania-trump-finally-joins-her-husband-on-the-campaign-trail-at-madison-square-garden/,https://media.zenfs.com/en/thedailybeast.com/2203418f3be2d4e8d4e2e61f3087c935,2024-10-28T00:18:55Z,"Donald Trumps October Surprise arrived at Madison Square Garden Sunday night in the flesh: his wife, the notoriously aloof former first lady, Melania Trump, who appeared quite intent on making a retu… [+2509 chars]",,Daily Beast
34,"Eric Cortellessa / Lancaster, PA","Across Pennsylvania, Musk Deploys His Fame and Fortune For Trump","At a packed Pennslyvania town hall, Elon Musk mixed talk of Mars, with right-wing talking points and baseless conspiracy theories",https://time.com/7099161/elon-musk-donald-trump/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2180560491.jpg?quality=85&w=1024&h=628&crop=1,2024-10-27T17:33:04Z,"Its become something of a trademark. When Elon Musk strutted onstage Saturday night for a town hall supporting Donald Trump, he waited a moment to bask in the crowds applause before jumping like a ch… [+6947 chars]",time,Time
35,Philip Elliott,Harris’ Big Speech Is a Trap For Trump,Harris is baiting Trump into defending his actions on Jan. 6 in the days before Election Day with the location of her primetime speech,https://time.com/7133129/kamala-harris-trump-ellipse-rally/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2180546747.jpg?quality=85&w=1024&h=628&crop=1,2024-10-29T19:27:05Z,"This article is part of The D.C. Brief, TIMEs politics newsletter. Sign up here to get stories like this sent to your inbox.
As Kamala Harris circled in on a major speech to make her historic campai… [+6125 chars]",time,Time
36,"Alexandra Hutzler, Ivan Pereira, Tal Axelrod, Emily Chang, Meredith Deliso",2024 election updates: Harris counters racist remarks on Puerto Ricans at Trump rally,The Trump campaign says they don't reflect his views.,https://abcnews.go.com/Politics/live-updates/2024-election-updates-harris-counters-racist-remarks-puerto/?id=115211934,https://i.abcnewsfe.com/a/ab3c1355-28e1-48c6-877b-64aa9a11949c/donald-trump-8-ap-gmh-241027_1730075537347_hpMain_16x9.jpg?w=1600,2024-10-28T13:53:14Z,"The former first lady repeated her passionate message on women's health being at stake this election in an op-ed published by the New York Times on Monday,
The op-ed featured excerpted remarks from … [+848 chars]",abc-news,ABC News
37,Donovan McAbee,My Christian Faith Won’t Let Me Vote for Donald Trump or His Disciples,"In Trump, Evangelicals have found a candidate who allows to foment hate, all in the name of God, writes Donovan McAbee.",https://time.com/7098605/christian-faith-donald-trump-vote-essay/,https://api.time.com/wp-content/uploads/2024/10/Trump-Christian-Nationalism-2024.jpg?quality=85&w=1024&h=628&crop=1,2024-10-28T11:00:00Z,"When I step into the voting booth next week, I will participate in making my voice heard on local, state, and federal issues that range from a local transit tax, all the way to who will represent me … [+8827 chars]",time,Time
38,Chad de Guzman,"No, Tim Walz Did Not Suggest AOC Should Be Speaker of the House",Trump and the right have misleadingly seized on a moment from a campaign event the Democratic VP nominee held with the progressive congresswoman.,https://time.com/7099253/fact-check-tim-walz-alexandria-ocasio-cortez-house-speaker-gavel/,https://api.time.com/wp-content/uploads/2024/10/alexandria-ocasio-cortez.jpg?quality=85&w=1024&h=628&crop=1,2024-10-28T08:30:00Z,"Its not just the presidential election thats coming down to the wire. The race for the House of Representatives is also looking to be a toss-up, according to forecasters, and the presidential campaig… [+4886 chars]",time,Time
39,Brian Bennett / New York City,Trump Rally at Madison Square Garden Marked by Racist and Lewd Jokes,"Comedian Tony Hinchcliffe made lewd sexual jokes about Latinos, called Puerto Rico an “island of garbage"" and made a watermelon joke about a Black Trump supporter",https://time.com/7099205/trump-rally-tony-hinchcliffe/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2180711933.jpg?quality=85&w=1024&h=628&crop=1,2024-10-27T22:32:15Z,"Donald Trump was the headliner at Madison Square Garden on Sunday. But the more than two dozen warm-up acts showed the country a lot about the party hes built around him. 
Speaking from a podium on … [+3215 chars]",time,Time
40,ADRIANA GOMEZ LICON and MICHELLE L. PRICE / AP,Trump Says His New York Rally Marked by Crude and Racist Insults Was a ‘Lovefest’,"Donald Trump called his rally at New York's Madison Square Garden, an event marked by crude and racist insults, a “lovefest.”",https://time.com/7134318/donald-trump-madison-square-garden-rally-insults-lovefest/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2181760312.jpg?quality=85&w=1024&h=628&crop=1,2024-10-29T17:50:43Z,"(PALM BEACH, Fla.) Donald Trump on Tuesday called his rally at New York's Madison Square Garden, an event marked by crude and racist insults by several speakers, a lovefest.
That's a term the former… [+3874 chars]",time,Time
41,"Kelsey Walsh, Lalee Ibssa, Soo Rin Kim",Melania Trump defends her husband: 'He is not Hitler',"Donald Trump has falsely claimed that Kamala Harris called him ""Hitler.""",https://abcnews.go.com/Politics/melania-trump-defends-husband-hitler/story?id=115257844,https://i.abcnewsfe.com/a/1d4de0a3-8ffd-4088-ba2c-fe504b32074b/donald-trump-12-ap-gmh-241027_1730077011082_hpMain_16x9.jpg?w=1600,2024-10-29T15:00:21Z,"After making a surprise appearance at her husband's Madison Square Garden rally on Sunday, Melania Trump spoke out on ""Fox and Friends"" on Tuesday, fiercely defending him against reported comments th… [+3398 chars]",abc-news,ABC News
